M,mu,a,p0,e0,x0,dist,qS,phiS,qK,phiK,Phi_theta0,Phi_phi0,Phi_r0,delta_M,delta_qS,delta_phiS,T,dt
8561912.722032553,31.22541378108054,2.1462691743258944,12.770101378788848,0.1588489040768187,0.1065051461551329,1.618781818092359,-0.9963873570826092,4.734834564689426,0.5953413054445518,2.3014359288041257,3.779938061526468,4.178497141682156,2.835894110085585,5.088529298341108,0.0089666475555644,0.0192614041130375,0.25,100.0
9708268.834961496,10.592529213707897,4.967258710175547,13.716357652466169,0.2864538223163317,0.2538405998395507,0.5710586312121344,0.4615796097703839,0.6302558546065574,0.7749871322182202,5.718186777189629,2.795853691856456,4.03866100834174,5.153746016796414,53.71076314199005,0.0357357744471094,0.0461003660597048,0.25,100.0
4313376.758915938,97.06104023026091,1.7170628097551732,13.871266222427211,0.0808077208417329,-0.2908138570807554,1.2378877132584876,-0.4504786499967934,3.5165175415792698,1.0003722174602814,0.1661257937904257,2.309167144183069,4.566780041380107,0.2520562939576982,0.001854326187947,0.0055644483142325,0.0021573672174409,0.25,100.0
3708724.942978385,52.9471978660267,6.149963714022019,13.036830224883676,0.4013009210879175,0.129443282641553,0.9240574245315448,1.5081333661580802,4.732849509342771,0.0285685375067248,5.788980070852039,2.249664084920578,4.920478973344025,0.7841226285524628,0.0137456320862939,0.013705335894877,0.4752110013330105,0.25,100.0
5260707.020795155,79.60734305530525,4.755314959022915,14.65528818212658,0.1824210391852817,-0.6624670807487436,0.0236680357845153,-0.2069447444077661,1.5056568907158967,0.437959901813703,5.329222588816033,1.3463452640255995,2.140420386823361,0.3417416998988776,0.0014834279649132,0.0001961194468052,0.000435973851199,0.25,100.0
4754847.329157082,40.47096416278979,6.988446708365839,11.40311361842289,0.5397682076789372,-0.8677850678672419,0.1405861005111526,-1.436260341842127,3.9860508039046487,0.3539509983094007,3.597550070712708,3.9579834133732152,2.195482654770552,0.172656996406263,0.0037383156541226,0.0013613891493177,0.0034765661908345,0.25,100.0
1693748.1566501823,75.60457724323734,1.6213025400593972,11.01346303773825,0.0564705036510376,0.9597842008298588,0.9141232265208624,-0.7697374112345532,2.833808051592538,-1.2612487101337568,3.821127221033665,1.410377030061882,1.65064923099578,1.088819386932822,5.879968274465865e-06,0.0129431688207728,0.0101939760057832,0.25,100.0
5140105.652923235,26.55866101895221,9.243231999490485,10.496223223416058,0.3354259088065908,0.8918047737322972,0.0355039460289725,-0.7966854407775614,0.5347711925934595,-0.488727247987281,4.32485209737684,6.031264176427721,3.4205257748310656,0.7275386310988173,0.0018842258225881,0.0004894368874721,0.000790703842588,0.25,100.0
1669590.3506544596,4.808994091419115,5.52633267173126,10.05717699887937,0.4408730090782836,0.9845443343456366,0.4184464409296287,-1.3837578807922513,4.504314876913192,-1.1080454336684646,2.810759955827864,4.750235111072522,2.390921485882094,4.9622583317123805,0.0119247126274409,0.5129468525102425,0.2626687887471107,0.25,100.0
5482160.542658295,11.93942527796562,0.8355952352001572,11.007353652135386,0.4211387506957572,-0.1072204832750474,0.3502735134528982,-0.7389815020343308,1.5689747530136071,0.2669442492561475,2.2070421319671683,1.807931019573396,2.5915134964485023,4.56438410409913,0.0030505217852802,0.0018758023297333,0.0036896631359811,0.5,10.0
9875334.933634251,51.95510149404405,2.2620446133340955,11.720799704013045,0.6010181189531679,-0.9347956172349656,1.4829583532334103,-0.1279357715760261,2.8065500131534384,-1.229227486918048,4.113392154500509,0.9347701394935573,5.574907730288808,2.8677953643397163,0.0034189525124142,0.010896907247636,0.0045201343428586,0.5,10.0
9544597.790501807,6.6791741253252646,3.8800245817452526,10.810833322761482,0.6578657283216043,-0.8550142476285689,1.0004167223169396,-0.5681923639895707,5.898223555899044,-0.20961502517460118,3.4374556035673387,4.194449801059128,2.0760760139628713,1.7206461463038525,0.00792388349531006,0.015129766110181653,0.026326351068008787,0.5,10.0
