event_idx,influence_2D,influence_1D,rank
350,0.00021418241426995888,0.00019261302004069947,400
351,0.000254323769557141,0.00022832312713594316,241
352,0.00019252634713473604,0.00017408581267408518,474
353,-9.026132038125745e-05,-7.272786608958359e-05,1135
354,5.02948036680273e-05,5.1136214724745166e-05,879
355,-8.452796675395557e-05,-6.810834939785515e-05,1126
356,0.0002370131814972698,0.00021274724577380333,304
357,0.00013810924016099957,0.00012629132545993738,624
358,0.0002857868506843664,0.0002569790832632757,147
359,-0.00038528039643315193,-0.00034732301858630965,1383
360,-0.00010633560472450565,-8.556556865901843e-05,1144
361,-0.0006203159584425855,-0.0006663280845076169,1546
362,0.00022344030866194853,0.00020054327745722134,359
363,4.1241990634488523e-05,4.378836448459822e-05,904
364,0.00018574390623626869,0.00016816723408330514,496
365,-0.00032975460106687837,-0.00030215157329571696,1333
366,0.00021864434630236573,0.00019751238627152556,378
367,0.00020957403019961074,0.00018932087962730826,415
368,-0.00014363369338921128,-0.00010746880684375792,1186
369,0.0003015814121493099,0.0002714443921766341,105
370,0.00026661216501733254,0.0002402610005058925,195
371,0.00013049589014679785,0.00012063489947089501,647
372,0.00018316298068099535,0.00016627262286594835,500
373,0.00035799320202523077,0.000322391297081448,13
374,0.00017277256737147084,0.00015752385501632826,534
375,0.0001912581640332034,0.00017437748790383178,477
376,-0.00045705585554722816,-0.00040995194932380574,1443
377,-0.00015255742307829223,-0.00012352870074516797,1202
378,-0.0004174131817528126,-0.00039897102359942593,1407
379,0.00014678363186448884,0.00013410983418704614,602
380,-0.00026484826165573683,-0.0002289835913269478,1294
381,-0.0005207951590368021,-0.000510527417587725,1498
382,0.0002467720473161572,0.00022165391044481897,263
383,-0.00043429677409667633,-0.0005131163002750627,1424
384,-0.0005710521965394122,-0.0005070635996254902,1530
385,-0.0004230597464285335,-0.00036987282942735344,1411
386,-0.0007654440512029348,-0.0006941615759745723,1576
387,0.00022037948519992856,-0.00017187795299788977,372
388,0.0003427613019530984,0.0003070163686429428,30
389,1.9218484037186734e-05,3.096788070633405e-05,954
390,-2.7068385051953747e-05,-9.110662285927162e-06,1046
391,9.359856377733067e-05,8.809899503303686e-05,757
392,-0.00014587347619121616,-0.00013236802389782198,1190
393,0.00011960725598914035,0.00011042173370734432,679
394,-5.170439818891204e-05,-4.0494309202387946e-05,1084
395,0.0002463285032157092,0.00022152673107855847,265
396,-0.0009632946382422958,-0.0009005196527683834,1582
397,0.00029124382882816935,0.0002611027429909596,127
398,2.3502997759661248e-05,2.688804999162464e-05,945
399,0.0001611381411982249,0.00014854441429579257,560
400,-0.0004428031546811484,-0.00043942921046580263,1429
401,6.104396343153962e-05,5.9329451532641464e-05,845
402,0.00022948015101265096,0.00020642281021676645,332
403,-0.0006014475219118243,-0.00044099910324968405,1542
404,7.416449536401526e-05,7.143384325836166e-05,807
405,0.0001776958363475245,0.00016109713883594168,521
406,-0.0005986812052650725,-0.0005543198120104842,1539
407,-0.00017816704360718028,-0.00015145567083407752,1231
408,1.9970568208349526e-05,-0.0004200653149186717,953
409,0.00019531328606547937,0.00017701909174305808,463
410,0.00012188321531492186,0.00011271392350298282,671
411,-4.378333341359397e-05,-3.2036154404280204e-05,1071
412,-0.00036707235697008844,-0.0003157302119427552,1371
413,0.0001289737122335266,0.00012196230391736673,654
414,0.0003262791961791134,0.00029196623244753805,59
415,0.00034592948588385575,0.00031205148414759076,25
416,0.00028590279513063255,0.0002563218034329351,146
417,0.00021693970378966476,0.0001951822384289592,389
418,0.0001891619490306251,0.00017181120015929974,483
419,-0.00015746477926703584,-0.0001313071582116354,1211
420,-0.0005330778225437482,-0.0004803418077338195,1506
421,0.00012060794323931479,0.00011543683058223841,676
422,0.00017076572702312554,0.00015660909447368088,540
423,0.0002859741055838416,0.0002566029077680776,145
424,0.00025988656327480264,0.000233442751345736,217
425,9.871511276404732e-05,9.235522420114606e-05,745
426,-0.00028336578331067397,-0.00025694223238181824,1302
427,-0.0002567652312387425,-0.0002206373680002649,1288
428,0.0001161979862960294,0.0001117203473895989,690
429,0.0003323347349358796,0.0003000038865210719,46
430,0.0002604799340288899,0.00023315723641159636,214
431,-0.0003608857816053135,-0.00032563575753519203,1365
432,-0.00021917959071882098,-0.0001865466457606768,1260
433,0.00022701733869923135,0.00020395222475666497,344
434,-0.0005425946149579808,-0.0005776909880691461,1510
435,-0.0006466478436204515,-0.0004329192938760107,1555
436,-0.0005059695078739601,-0.0004670072057183505,1488
437,0.00022152027582444944,0.00019968245845924937,366
438,-1.8464690848096765e-05,-1.6696989186826272e-06,1031
439,2.836157495522684e-07,6.663379857219098e-06,999
440,-0.00017111110624512538,-0.0001431246455314561,1222
441,0.00014350124095074968,0.00013148165781762255,610
442,-0.00034568160322734354,-0.000345940270152334,1347
443,5.2226174462211006e-05,5.905582741105864e-05,874
444,0.00021549993611713614,0.0001941131760143655,392
445,0.00020769995407676767,0.00018724096278888158,417
446,0.0002951330840461619,0.0002642662255788464,119
447,-0.0004901988260676005,-0.0004494849248402044,1480
448,0.000269495322252733,0.00024180703063603204,189
449,-0.0001474634800834318,-0.0001221463601371875,1194
450,-0.000267348004255874,-0.00023054266011790503,1295
451,0.0003159161908509178,0.0002825231360391589,76
452,0.00014492841243696208,0.0001350911381422515,608
453,0.00016726176220505096,0.000153032192525826,548
454,0.0002954024319854476,0.00026482333852106965,117
455,-0.0001057372319410721,-8.619115777441788e-05,1143
456,0.00024398177606899107,0.00021944592735334556,276
457,0.00025601945977293816,0.00022974088666183334,237
458,0.00015880569513160303,0.00014663989152263746,566
459,0.0001964145084190072,0.0001775907506915697,458
460,0.0002234570292046767,0.00020037877769807366,358
461,0.00024099211168371326,0.00021743607355884098,286
462,-5.928809844701899e-05,-4.501314341365248e-05,1092
463,4.827275382468521e-05,4.744136606305016e-05,884
464,0.00015523653094806633,0.00014371126052481475,579
465,-0.0001318834929617818,0.00033318258106995735,1171
466,-0.0005437389206136567,-0.0005103009102669365,1512
467,0.00024508264045919326,0.00021968837706709543,272
468,0.00024800538808600336,0.00022232541074873602,259
