event_idx,C1_in_catalog,C4_z_gw,C5_log10_sky_area,C8_cone_outside,C10_log10_M,C10b_low_M_timeout_bins12,C11_log10_snr,C2_hosted_exact,C3_hosted_rel,C3c_log10_f_cat,C3c_censored,C6_mass_window_retention,C7_log10_n_cand_1d
501,False,0.3798398828705275,-1.6458248888510711,,5.657588424416442,False,1.3527940247257173,True,False,-7.968273395800742,False,1.0,2.0
502,False,0.41295520418313847,-2.2908833937833086,,5.69462961644012,False,1.5146129370096122,False,False,-320.0,True,,0.0
503,False,0.32000658526001985,-2.8393061570941636,,5.5670405074229175,False,1.5926806056827667,False,False,-320.0,True,,0.0
504,False,0.454524989285063,-2.758070953736034,,5.526296092344353,False,1.3591675210305318,True,False,-8.059012168100619,False,1.0,2.6283889300503116
505,False,0.8391860300895906,-2.524514508399997,,6.033949664070826,False,1.3772359257907327,False,False,-320.0,True,,0.0
506,False,0.4918681109118178,-2.7727889231609355,,5.600091774689455,False,1.3582195347141597,True,False,-21.17761638247934,False,1.0,1.863322860120456
507,False,0.5715397194583358,-2.1653419719814373,,5.611884295081256,False,1.3154749541198392,True,False,-23.428658869590542,False,1.0,1.9637878273455553
508,False,0.6002864868524754,-3.6733247993584244,,5.742044762699197,False,1.3850165854516054,False,False,-320.0,True,,0.0
509,False,0.21773768416473172,-4.215200265093005,,5.5829099436529095,False,1.8120307142656227,False,False,-320.0,True,,0.0
510,False,0.5331453326430649,-1.8858667721459914,,5.406964426430383,False,1.3166321686007647,True,False,-18.342714789449772,False,1.0,2.824125833916549
511,False,0.35045861420746566,-3.3081760206668216,,5.984650260716192,False,1.4824083287371599,True,True,-3.8593438182424165,False,1.0,2.593286067020457
512,False,0.43335050902007627,-2.697659168097488,,5.786539124380928,False,1.3592486878562806,False,False,-320.0,True,,0.0
513,False,0.7822741729350441,-3.0144628433077254,,5.942461009334741,False,1.389409067037346,False,False,-320.0,True,,0.0
514,False,0.6745506480671141,-2.899311892413032,,5.756926305058913,False,1.45184512732073,False,False,-320.0,True,,0.0
515,False,0.5955279176226458,-3.124202718258404,,5.703772060934333,False,1.4426624597060618,True,False,-26.43240711741607,False,1.0,1.1139433523068367
516,False,0.6471613474872246,-3.3849794685035555,,5.584271698303961,False,1.3334165958106179,False,False,-320.0,True,,0.0
517,False,0.4168855477358815,-3.063658323043704,,5.727978033693015,False,1.4357387479504367,True,False,-9.74006383794368,False,1.0,2.3654879848909
518,False,0.39979156760444506,-3.409178656201183,,5.884170123931887,False,1.4233440878298556,False,False,-320.0,True,,0.0
519,False,0.3163558423823024,-3.060796394447526,,5.5796108165621465,False,1.7424020758347982,False,False,-320.0,True,,0.0
520,False,0.6588584417846526,-3.175972120411319,,5.62321950449967,False,1.3651083126503025,False,False,-320.0,True,,0.0
521,False,0.35176475366435433,-2.2716231838911125,,5.485426772221902,False,1.4652523881799078,False,False,-320.0,True,,0.0
522,False,0.4281734200663511,-2.444705375072279,,5.889125083617926,False,1.5443825444587709,True,False,-12.438636854759652,False,1.0,2.9395192526186187
523,False,0.7223398992882144,-3.216257057010054,,5.754324911977694,False,1.3608034133087572,False,False,-320.0,True,,0.0
524,False,0.6732382173645914,-2.6852844135901512,,5.747355198492464,False,1.4094119727464576,True,False,-28.019782526476277,False,1.0,1.414973347970818
525,False,0.700235823137779,-2.9806049503428893,,5.892914943708403,False,1.3871351247942758,False,False,-320.0,True,,0.0
526,False,0.5002333711058359,-2.679268288812755,,5.752333492415683,False,1.5431241413492742,False,False,-320.0,True,,0.0
