event_idx,influence_2D,influence_1D,rank
318,0.00018069300879142158,0.00021015672103863459,498
319,0.00023321897057893004,0.00026928294496753047,313
320,0.00034377720110090326,0.00039671593444567943,32
321,0.00014673203339787833,0.00017469789984836392,588
322,6.752425476030943e-05,9.199266127701833e-05,807
323,5.429263070644286e-05,7.739887180313598e-05,843
324,0.00011128636527801827,0.00013669504651814268,687
325,0.0002890746816813783,0.0003352784823594801,136
326,0.0002876735795575014,0.0003310494417738674,144
327,0.00012111139082726652,0.00014818497707935752,657
328,6.272026552522902e-05,7.796978930396659e-05,817
329,0.00021676558938366064,0.00025117084348214025,380
330,6.684420568014993e-05,8.548365684823978e-05,810
331,9.514514673258923e-05,0.00012124666746693435,735
332,0.000347506437437084,0.0004000263424461803,27
333,0.00011299722367918985,0.00013648935612731172,683
334,-0.00014942830985154032,-0.00015848010913221966,1191
335,0.00023279972586964792,0.0002680590906943836,315
336,3.675857716223252e-05,5.885119917181658e-05,899
337,0.00015614168976307852,0.0001844463720620526,561
338,0.0002248583238404489,0.0002582758458248291,347
339,0.00021330808512098898,0.0002467471943093935,394
340,-0.0005004073111304352,-0.0005431101323049026,1493
341,0.0002891138594497411,0.00033263683242235054,135
342,0.00015250290789425858,0.00018126917472283122,570
343,-6.97873193319376e-05,-6.878998909620737e-05,1095
344,5.7773689121187743e-05,7.47720760472248e-05,834
345,-0.0001384427880509742,-0.0001521495973823006,1178
346,-0.00011853800748773402,-0.00012422134456313572,1154
347,-0.00024332103984980868,-0.0002540232694734357,1295
348,0.0002321471240765982,0.00026788175520986446,317
349,-0.00031036291912933667,-0.00034247939119247395,1340
350,0.00021314204464428776,0.00024633556133513146,395
351,0.0002549413221236696,0.00029396630707356763,237
352,0.00019078003808503663,0.0002219135719491172,470
353,-0.00010250670294176256,-0.00010538280691319013,1145
354,4.2992371309336086e-05,5.834330933407461e-05,881
355,-9.629501944974361e-05,-9.792323974899819e-05,1131
356,0.000236681828319929,0.000272758670876172,303
357,0.00013411962842091452,0.00015842664871312806,620
358,0.00028779332903072774,0.00033245268134751704,143
359,-0.00038106650587654833,-0.0004140098340764675,1410
360,-0.00011803462436810186,-0.00012100783428214967,1153
361,-0.0007063788081820288,-0.0002585401453075731,1559
362,0.00022278877062120728,0.00025684880924392584,355
