event_idx,s1d,s2d,ds,cat_e,g_e,c_prime,in_catalog,SNR,log10_SNR,sigma_dL_over_dL,z_e,m_e,ln_M_ratio_signed
398,-0.26899835073201905,-0.08229744744614458,0.18670090328587446,False,0.1562543,1.0,False,31.3642109821647,1.4964343666253976,0.03260373213261042,0.4978451079963967,0.30055829483991053,-0.30055829483991053
399,-0.3977843679908496,-0.23669089621289863,0.16109347177795097,False,0.16384155,1.0,False,25.413915510303625,1.405071581757002,0.04103005951154041,0.532256897736383,0.3871199469303337,-0.3871199469303337
400,0.140643457999534,1.0659169367593249,0.9252734787597908,True,0.1149305,0.9908723294721544,False,24.66083662404721,1.3920078060408907,0.04490831452331381,0.2852411605540657,0.2540316123359996,0.2540316123359996
401,-0.32816236039154817,-0.15298207112941484,0.17518028926213333,False,0.16687180000000001,1.0,False,28.85416819101924,1.4602085589684606,0.0380811199307158,0.5249556144179335,0.434714169523677,-0.434714169523677
402,-0.6228637916199758,-0.4403393199870816,0.18252447163289426,False,0.15246755,1.0,False,25.379665929148388,1.4044859012069804,0.04409668390944442,0.6679595070497867,0.1316308660580122,-0.1316308660580122
403,-0.07834182348012135,0.8558028874235283,0.9341447109036496,True,0.1371117,0.8938505882807792,False,80.96965286655515,1.9083222773709951,0.012650328810459348,0.22666531411680646,0.20612022525989468,-0.20612022525989468
404,-0.31734266436029807,-0.1517843704329723,0.16555829392732577,True,0.1640789,0.9999999997123545,False,20.68046900908252,1.3155603838293892,0.043239801972900026,0.5095848495612061,0.40595825605388064,-0.40595825605388064
405,-0.5005435745112803,-0.32913274729509084,0.17141082721618944,False,0.15594775,1.0,False,21.897286624580584,1.340390303105908,0.04896517115606543,0.5951976479445579,0.2303577403228272,-0.2303577403228272
406,-0.10369815293422836,1.1482718484485221,1.2519700013827506,True,0.12540374999999998,0.9571660469218739,False,43.22005986333409,1.6356853640811804,0.023994753678573837,0.26047308468370073,0.030293671815821,0.030293671815821
407,0.10487536870051874,0.3043359465446646,0.1994605778441459,True,0.10362145,0.9997833816343704,False,35.71654808317346,1.5528694787475297,0.027652185941206928,0.42580796262205456,0.603223814269779,0.603223814269779
408,1.7865872185250693,1.4729326810051888,-0.3136545375198805,True,0.14012985,0.021512518115844426,False,218.3432081256031,2.3391396871231764,0.004601150196041154,0.05824767469092826,0.41413250930907813,-0.41413250930907813
