arm,seed,event_idx,d_L_gpc,z_true,SNR,n_cand_no_bh,n_cand_with_bh,active_073,share_073,s_full,s_pure,s_imp
bsel,900106,73,1.649104020587025,0.32585383773403903,31.674222978633825,,,True,0.06871182720046021,0.019899315359506158,0.7703183339144986,-0.7504190185549924
bsel,900106,74,0.9985154683698054,0.21032702443473295,50.96216223853821,,,True,4.942945102531486e-09,0.2678950318998561,0.26789542133589506,-3.894360389722351e-07
bsel,900106,76,1.5394414664194656,0.3071560507225876,112.76986331146492,,,True,0.07225942191264026,0.16703416319594475,0.9695144200614783,-0.8024802568655335
bsel,900106,77,1.7591007789802475,0.3443404296625737,60.650355976800086,,,False,0.0,-0.1746973134183259,-0.1746973134183259,0.0
bsel,900106,78,2.5397481759437577,0.4690897421410884,21.594758481988023,,,True,0.0028072888518658615,-0.22055488050534125,-0.1886452100961165,-0.03190967040922474
bsel,900106,79,3.3446984375220863,0.5886787538860687,23.75049493843884,,,True,9.305084457394882e-08,-0.679801660515999,-0.6797967293240775,-4.931191921464517e-06
bsel,900106,80,2.276826963955666,0.42820410450169544,37.95111283524109,,,True,0.0006891610639862323,-0.0652457043681664,-0.048309306720417625,-0.016936397647748777
bsel,900106,81,1.2834875910767238,0.2623697588737264,48.94379929055725,,,True,7.521590291111443e-07,0.6384172407614125,0.6384713168660733,-5.4076104660794044e-05
bsel,900106,82,1.5305397320441558,0.30562602059273103,296.2851668655232,,,True,0.008959447720971653,0.9649499125344176,1.1376394213332464,-0.17268950879882872
bsel,900106,83,2.2842018913812745,0.42936523673793014,175.63948635743802,,,True,0.0006923505354199319,-0.17434309725312663,-0.15647224876802465,-0.01787084848510198
bsel,900106,84,3.195466525645551,0.5670647708546462,270.0169486273753,,,False,0.0,-0.6468307107935217,-0.6468307107935217,0.0
bsel,900106,85,1.2474475514724266,0.25592324756669793,41.10436757900438,,,True,0.009256764838444313,0.6278773139631871,0.6736048977193926,-0.04572758375620545
bsel,900106,86,2.735499572986097,0.49889505402980044,31.877280098064176,,,True,0.0012845013588070357,-0.4491451527623532,-0.42514967152966726,-0.02399548123268591
bsel,900106,87,2.344834248875077,0.4388791447286015,257.3198853700213,,,True,0.00020693892914684222,-0.09166946895891029,-0.08283539647999653,-0.008834072478913754
bsel,900106,88,3.184395282622605,0.5654520292430301,23.52403299020079,,,True,0.00012393784303522682,-0.5790502451452623,-0.5753787003961669,-0.003671544749095368
bsel,900106,89,1.936273109178719,0.3735936726468122,132.27776087512888,,,True,0.007368519004831402,0.3566507650277547,0.4991391427203502,-0.14248837769259548
bsel,900106,90,3.202203385074128,0.5680454891454014,25.11638868462365,,,True,4.803898087790812e-07,-0.5994626128038577,-0.5994390618148099,-2.355098904782693e-05
bsel,900106,91,2.403518022057033,0.4480336465043036,22.037034520757988,,,True,0.004943382884701828,-0.17782534857260207,-0.13327847319515296,-0.04454687537744911
bsel,900106,92,1.919051505065772,0.3707771059946458,25.21266812033485,,,False,0.0,-0.2444541344942317,-0.2444541344942317,0.0
bsel,900106,93,1.1867619878985405,0.24498378254748646,36.61251046020066,,,True,0.377843031410884,-0.06208849678688283,1.7885008013373656,-1.8505892981242484
bsel,900106,94,1.2144445296590538,0.24998734338188025,32.68206130932714,,,False,0.0,0.09653436503502802,0.09653436503502802,0.0
bsel,900106,95,3.884696734954416,0.6651115912771353,42.979379111757744,,,False,0.0,-0.8350437711415407,-0.8350437711415407,0.0
bsel,900106,96,3.070656000038803,0.54880710139428,175.34537635840928,,,True,1.7743823310718242e-05,-0.5492516562166867,-0.548402215919785,-0.0008494402969017045
bsel,900106,97,3.840913468890943,0.6590103290175982,27.4852817673362,,,False,0.0,-0.8248048948737755,-0.8248048948737755,0.0
bsel,900106,98,4.163420685604494,0.7035911947437089,25.82863348649858,,,True,1.3374540436653176e-12,-0.897743816485285,-0.8977438163646593,-1.2062573162552326e-10
