arm,seed,event_idx,z_true,host_galaxy_index,in_catalog,host_draw_mode,s_tilde_phi_host,SNR,candidate_count_no_bh,candidate_count_with_bh,h_fiducial_used,L_cat_no_bh,L_cat_with_bh,B_num,B_num_wbh,g_frac,combined_no_bh,combined_with_bh,impostor_share_proxy_no_bh
bt,900103,13,0.187791833180919,10368755.0,True,catalogue_selected,0.6202795653299165,285.768509871934,27,13,0.73,0.0690787619313863,0.0055008161201404,6541129.320536278,820945.6732561868,0.1255052,0.0180895560097443,0.0012076747844579,
bt,900103,14,0.186212925958015,9418389.0,True,catalogue_selected,0.8463879784743467,536.3839644445267,1,0,0.73,0.0334954160693823,0.0,6018534.745402459,996101.8053584473,0.1655057,0.0117772540717853,0.0010517475556546,
bt,900103,17,0.1638879847136569,19846546.0,True,catalogue_selected,0.8757998407528316,55.11157810497004,227,114,0.73,0.077415953995256,0.0038197899590029,5199767.38687884,940104.3335278634,0.1807974,0.0180229514556074,0.0012293221855619,
bt,900103,19,0.2485886993026632,9173078.0,True,catalogue_selected,0.747879830102105,317.03055070300803,8,2,0.73,0.0664688321463489,0.0012168245702999,13733602.31071704,2763325.848003807,0.2012091,0.0252613097674632,0.0029930977237385,
bt,900103,23,0.1051676040521163,20168248.0,True,catalogue_selected,0.7549364312922704,98.8664172379715,144,107,0.73,0.0324208232176267,0.0076243578336801,400277.26560867694,54421.639838761934,0.1359599,0.0056711773810291,0.0005299191945017,
bt,900103,25,0.1191557320505801,7230652.0,True,catalogue_selected,0.7917816140643134,1424.7236072062765,0,0,0.73,0.0,0.0,1000603.9085735364,118590.3104028962,0.1185187,0.0010565011621899,0.000125215182243,1.0
bt,900103,26,0.3003993436197349,18709024.0,True,catalogue_selected,0.6633662019230971,40.385855219638,5487,511,0.73,0.025452246333211,3.047109247660452e-05,25277190.151590355,5213540.5391430175,0.2062548,0.0308096737891,0.005506675447859,
bt,900103,27,0.1231421834342818,924033.0,True,catalogue_selected,0.916343368276367,74.79517255519544,184,128,0.73,0.0312176734940909,0.0088396764839323,1116924.1045883957,128624.49869816496,0.1151596,0.0062330832422365,0.0006835767437395,
bt,900103,29,0.2210000908875657,4322431.0,True,catalogue_selected,0.5893463606342281,82.88801510766642,665,91,0.73,0.0717804301620899,0.0009440426163879,11603373.041301142,1787163.2619198605,0.154021,0.0238719618852138,0.0019454998262804,
bt,900103,31,0.2067034488261636,7998727.0,True,catalogue_selected,0.693901112553231,39.6500020333033,2247,579,0.73,0.0861401310638433,0.0019828017445388,7709115.700989411,1446009.3622459115,0.1875714,0.0220848195597619,0.0016496564917246,
bt,900103,35,0.1218292677794281,19837425.0,True,catalogue_selected,0.897750759351388,147.9905701953819,323,194,0.73,0.0352481941258442,0.0050057265928677,1025154.1123463477,143535.40251849222,0.1400135,0.0067886792053499,0.0004617428593647,
bt,900103,36,0.224106640530754,14617637.0,True,catalogue_selected,0.6897285474791229,994.9974612426676,152,36,0.73,0.066069537313347,0.0002794915176013,10358948.577193648,1593888.6086851773,0.1538659,0.0216334950023302,0.0017002480387897,
bt,900103,37,0.1547847129590069,18148224.0,True,catalogue_selected,0.7278076381286449,69.50825315901089,467,290,0.73,0.0649444471879279,0.0115657311505742,3087942.024793125,392792.9805060192,0.1272022,0.013774165964838,0.0011314276024511,
bt,900103,40,0.2310045124560474,5298326.0,True,catalogue_selected,0.7503791953207518,31.05372626423492,13297,3116,0.73,0.012994096631654,0.0001361352896686,5054521.662473608,958269.8933696595,0.1895867,0.0074404721293992,0.0010202380938658,
bt,900103,41,0.1284730225580012,769497.0,True,catalogue_selected,0.8929181887804082,385.538769323715,19,17,0.73,0.0971751106631558,0.0177155281118782,1583541.8173861837,159636.93890832676,0.1008101,0.0174034793274289,0.001266330135488,
bt,900103,42,0.2546395266761505,11529751.0,True,catalogue_selected,0.6946526820713135,90.62126205632914,38,5,0.73,0.0485506031929176,0.0002281529577119,17524006.93624372,3653403.3802343607,0.2084799,0.0263627151413133,0.003871633260736,
bt,900103,43,0.2363974442973167,9190538.0,True,catalogue_selected,0.7148963933328247,221.1338187340414,24,6,0.73,0.0590766752159165,0.0008404075315651,15793930.580419336,3035090.8125494947,0.1921682,0.0262400344058527,0.0032567190602137,
bt,900103,44,0.0559787290239863,17042790.0,True,catalogue_selected,0.9425672809938952,93.39711387004137,293,261,0.73,0.0181332459727042,0.0107081000216933,38039.610372351366,5047.711850268922,0.1326962,0.0029757178775718,0.0006688768274312,
bt,900103,50,0.2488296640616221,5909466.0,True,catalogue_selected,0.5682767582097252,36.04998260292323,99,23,0.73,0.0050283574869951,4.127512554941102e-05,3587720.722094085,685751.6692077041,0.1911385,0.004602173690303,0.0007266178584943,
bt,900103,51,0.1176606855836571,16692006.0,True,catalogue_selected,0.9501222004584162,54.89171773696903,1820,1302,0.73,0.1121497036817077,0.0440196457847608,1148025.492510743,150274.15046700696,0.1308979,0.019367839053405,0.0028864273891508,
bt,900103,53,0.1769588669370257,7870849.0,True,catalogue_selected,0.8231297109859895,23.81279793836828,14717,9137,0.73,0.0724595886800192,0.0165086891185391,6045806.386031151,574741.3956330493,0.09506447,0.0181138775608384,0.0016298397870073,
bt,900103,54,0.2971410088378384,17815241.0,True,catalogue_selected,0.6094014636173669,38.40647964408659,3497,228,0.73,0.0163421429274566,8.811668757284387e-06,13172729.998300698,3215091.953920355,0.2440718,0.0165542003438444,0.0033952443297352,
bt,900103,56,0.1823415171113847,6307550.0,True,catalogue_selected,0.761112172497042,218.3432081256031,38,13,0.73,0.0303838097892907,0.0004600412369414,2902183.639167009,525583.67823955,0.1810994,0.0079830812034216,0.0005834519333016,
bt,900103,57,0.2704906695586816,14538484.0,True,catalogue_selected,0.7679354270483318,56.85743895146796,1526,244,0.73,0.0244939048033939,8.452826773385515e-05,28315925.262536988,6623979.498609365,0.2339312,0.0338630194264411,0.0069992562407299,
bt,900103,58,0.1567213464408098,11550537.0,True,catalogue_selected,0.822369694479231,24.043081168995144,5701,1495,0.73,0.0788480290920001,0.0011099514992355,5291741.940785694,1300198.5862630294,0.2457033,0.0183518996719111,0.0014416124404913,
bt,900103,59,0.2032514240562773,13213489.0,True,catalogue_selected,0.7571781841944336,51.55371246737515,51,3,0.73,0.0285199756103908,2.425105445996569e-05,7356467.424534836,2101218.205425017,0.2856287,0.0123844647329271,0.002220102405938,
bt,900103,61,0.2738183014318857,12212396.0,True,catalogue_selected,0.6333790965169988,71.158808156538,1237,152,0.73,0.0362800566640661,8.864370612974446e-05,22535379.11243826,4810331.951333925,0.2134569,0.0296675870956416,0.0050845469832932,
bt,900103,62,0.1692918614887794,19361968.0,True,catalogue_selected,0.7831417430516995,27.33754276830437,1194,308,0.73,0.0499875860945753,0.00120623616706,3802493.861692118,849380.921774582,0.2233747,0.0121073002402601,0.0009715769723794,
bt,900103,63,0.1297312470731653,1761863.0,True,catalogue_selected,0.8935330342482122,589.8166147157915,24,12,0.73,0.0716550429616352,0.0151279850746452,1545912.80405115,223682.11436045147,0.1446926,0.0132323578739515,0.0011736112314422,
bt,900103,65,0.1871013102496659,8379906.0,True,catalogue_selected,0.786322899468349,38.93953624261341,875,312,0.73,0.0515449874593372,0.004840694772546,5798004.236884983,780454.3862403237,0.1346074,0.014466411291109,0.0011240158770747,
bt,900103,67,0.2721236598570521,10545733.0,True,catalogue_selected,0.6031394686929518,26.7839604939488,411,60,0.73,0.0229933986600133,1.043025744240585e-05,30519883.244690493,7802976.507388944,0.2556686,0.0359471844538975,0.0082395245495101,
bt,900103,68,0.1700480542331285,17947186.0,True,catalogue_selected,0.8547156955420713,276.148343063909,6,2,0.73,0.0300353550747675,0.0020930368766667,4023300.892838954,514573.7330253343,0.1278984,0.0091104174055532,0.0006730185151655,
bt,900103,69,0.1454573195484016,4382659.0,True,catalogue_selected,0.8351843806409178,1068.0998922314843,3,2,0.73,0.2943359871814419,0.0276988861307392,821159.8005621264,155201.4290763393,0.1890027,0.0485164696456482,0.001880284002584,
bt,900103,70,0.2196904017409795,12193919.0,True,catalogue_selected,0.6211196195660995,410.73417578029085,3,0,0.73,0.0566945308865678,0.0,8866586.597734729,2225278.715109008,0.2509736,0.0185400642636597,0.0023495906107951,
bt,900103,71,0.1885806057614337,10714827.0,True,catalogue_selected,0.7999335096427276,81.36575516946877,55,14,0.73,0.0513943395238536,0.0014205162745095,6307690.450338396,1022433.0416598507,0.1620931,0.0149801822900982,0.0011675746537049,
bt,900103,72,0.1632682996114454,11910909.0,True,catalogue_selected,0.7632620435895479,226.6449486495829,37,12,0.73,0.0581973362162937,0.0004261672336742,4472836.78276469,939077.7683631002,0.2099513,0.0141441501402243,0.0010179461926458,
bt,900103,73,0.1430861477751997,3494486.0,True,catalogue_selected,0.9334903379178258,667.3384720182261,0,0,0.73,0.0,0.0,1783125.137610935,263775.77323517686,0.1479289,0.0018827367793333,0.0002785112156695,1.0
bt,900103,74,0.1672792246047415,1367152.0,True,catalogue_selected,0.8396075404770104,128.75812784012476,13,8,0.73,0.0554559273445995,0.0056849180987293,4527296.9153307,653361.3441974864,0.144316,0.0137578516623966,0.0010421368234126,
bt,900103,78,0.3204684672611926,3736591.0,True,catalogue_selected,0.5979443698753185,25.5357118566142,274,19,0.73,0.0132478638339155,8.191383679743141e-07,17256177.59879965,5552218.205984009,0.3217525,0.0203648373227814,0.0058624354024242,
bt,900103,80,0.2204653740361061,11748510.0,True,catalogue_selected,0.6375373135419818,40.95702638471474,2805,1091,0.73,0.0247932977323968,0.0017003661686619,4335829.450633168,617826.9847851158,0.1424934,0.0085917792153618,0.000757707293355,
bt,900103,81,0.475294884996748,399284.0,True,catalogue_selected,0.3316516697991797,82.66345517858497,19,0,0.73,0.0066944106136293,0.0,55207772.43957321,18031948.45197765,0.3266197,0.0593756169065844,0.0190392765137435,
bt,900103,83,0.2082252570990949,19729614.0,True,catalogue_selected,0.8630635376766463,34.823165918893366,425,159,0.73,0.0535098666640054,0.0031167698369494,5059918.598350164,837242.2853411959,0.1654656,0.014005183775132,0.0010771499653803,
bt,900103,84,0.1849605466486087,19336580.0,True,catalogue_selected,0.7985564452941981,47.35741501166083,6193,2267,0.73,0.0474093267346782,0.0019863542297098,4804788.0416723965,902683.6385337666,0.1878717,0.0127481970864398,0.0010761988184068,
bt,900103,90,0.1334525270289638,4071161.0,True,catalogue_selected,0.9207890871487842,35.01982214322121,12932,8610,0.73,0.0438826234742471,0.0131964934947036,1674651.468601373,162861.04925303705,0.09725071,0.0088722694651565,0.0009897040558793,
bt,900103,91,0.09855942336124,18781316.0,True,catalogue_selected,0.9338062942163672,167.2950711855289,40,33,0.73,0.0605367318377407,0.0127974926744471,333972.7589510885,40748.131421973856,0.1220103,0.0101527944762012,0.0008360446605357,
bt,900103,96,0.3279831757259288,6116473.0,True,catalogue_selected,0.4685853707763453,29.19122955630292,4337,132,0.73,0.0165892844396077,9.553169554531728e-07,31760926.204125825,9725941.465777528,0.3062235,0.0362208077895551,0.010269325961717,
bt,900103,97,0.1900387645923812,7350780.0,True,catalogue_selected,0.7342321013942507,42.979379111757744,265,88,0.73,0.0097949647014259,0.0007142814406645,895370.8521729072,138202.07693494533,0.1543518,0.0025310757534837,0.0001901842955733,
bt,900103,101,0.1745892379751555,11314079.0,True,catalogue_selected,0.6523404468227626,50.80729718236565,219,74,0.73,0.0833976769699926,0.0060842305386299,5880210.947326157,903834.0711503008,0.1537078,0.0197097756002381,0.0013313459683624,
bt,900103,102,0.1597345911703295,12573332.0,True,catalogue_selected,0.8452699659960794,336.9278731502751,79,52,0.73,0.0897399129131356,0.0186799443246585,4157203.967948713,520509.90165815136,0.1252067,0.0189172466945345,0.0017071245574069,
bt,900103,103,0.2945148376698934,17668252.0,True,catalogue_selected,0.5784099371926387,25.59343009927487,583,144,0.73,0.0314077153466469,0.0002915780589623,23108179.89952801,4820958.291334416,0.2086256,0.0294836134104208,0.0051083421488186,
bt,900103,104,0.1338540742182586,7415008.0,True,catalogue_selected,0.912167753089843,41.01798535431967,568,274,0.73,0.0541753564398792,0.0060346639466365,1498701.9865391208,237690.47385435467,0.1585976,0.0103527598250796,0.0006249177616578,
bt,900103,106,0.2964088163188849,18537240.0,True,catalogue_selected,0.6917098539528491,36.63598801224361,7630,2489,0.73,0.0133622873122035,0.0002995707519006,7415556.716943759,1176108.0448776255,0.1586001,0.0099930085248636,0.0012603730300085,
bt,900103,108,0.0784304638508065,16103052.0,True,catalogue_selected,0.9056994863395356,95.98280691546908,26,19,0.73,0.0282673758333859,0.0099953230971746,85002.2101521146,8584.738138484683,0.1009943,0.0046658970475145,0.0006284429100191,
bt,900103,110,0.3558545451338838,15353598.0,True,catalogue_selected,0.5414918028637151,175.34537635840928,6,0,0.73,0.0067149495692944,0.0,35345456.83070834,8035607.030429026,0.2273448,0.0384070474974249,0.0084845043016602,
bt,900103,111,0.1014361974315954,224499.0,True,catalogue_selected,0.933489430418271,69.61143882866557,56,15,0.73,0.0036971918525888,3.77274112577903e-05,2824522.1947623515,319689.7520106752,0.1131837,0.0035808405902891,0.0003398865944567,
bt,900103,112,0.1363214251445473,6779922.0,True,catalogue_selected,0.893121903608328,27.95314463652089,10183,5916,0.73,0.0197961692508353,0.0044282879094263,623697.995881152,71998.18090304572,0.1154376,0.0038633003696348,0.0003504272657939,
bt,900103,113,0.220014673913357,7351639.0,True,catalogue_selected,0.6098037902778614,28.32543508894824,4003,1510,0.73,0.0112473654052015,0.0005914392824378,2050245.9946250108,283578.1380788023,0.1383142,0.0039855923935839,0.0003360694343029,
bt,900103,114,0.1919206105884608,4713086.0,True,catalogue_selected,0.6404247371190261,177.0123020948896,83,45,0.73,0.0874550872369107,0.0125663397706856,4264723.061620129,469944.8531021392,0.1101935,0.0186608865359613,0.0012748940053825,
bt,900103,115,0.2397910289569954,2283989.0,True,catalogue_selected,0.647585706314099,485.945860890477,3,0,0.73,0.0887472397992454,0.0,15706790.362374272,3089164.113679681,0.196677,0.0309513318337754,0.0032617356861526,
bt,900103,116,0.3211072019004899,3832365.0,True,catalogue_selected,0.5916205846048049,339.7987207144713,1,0,0.73,0.0003616800727377,0.0,24080660.927473422,3420240.036793384,0.1420326,0.0254844429724485,0.0036113066747783,
bt,900103,117,0.1575618576759805,9537255.0,True,catalogue_selected,0.8187512156744382,36.075653327652994,278,69,0.73,0.0321642032303152,0.0005890271519148,2037796.329505718,457318.1641547786,0.224418,0.0073586303465665,0.000519365717198,
bt,900103,121,0.149587283427092,14704180.0,True,catalogue_selected,0.6929930439285814,37.735690647216686,881,470,0.73,0.0533575158532622,0.0055759920141112,7008906.817020758,1104808.672286546,0.1576292,0.0160383855766926,0.0015120537816826,
bt,900103,124,0.2105171113051395,12723205.0,True,catalogue_selected,0.7144291009911803,36.53282441944434,10018,3680,0.73,0.0577111229515788,0.0063052427585418,6517399.649835845,833133.9909165801,0.1278323,0.0162242174322393,0.0012703917620982,
bt,900103,126,0.1569215912729756,4352294.0,True,catalogue_selected,0.7776891630770212,82.33201815717514,27,12,0.73,0.0496228354838565,0.0030520635319434,3369448.662986524,560417.1258386917,0.1663231,0.0115910149006565,0.0007808507335086,
bt,900103,127,0.3956922540764967,392680.0,True,catalogue_selected,0.3809531582047751,32.162710306307794,7420,21,0.73,0.0024357961191068,6.772594695608569e-09,32300453.56844656,9423764.27730706,0.2917533,0.0344991964466484,0.0099502093143955,
bt,900103,128,0.2131424884905063,17538087.0,True,catalogue_selected,0.853269338683771,33.35326184303668,7881,1971,0.73,0.0583673675219779,0.0008024264603541,14925312.44495692,2925168.546756275,0.1959871,0.0252080638681615,0.0031383025830342,
bt,900103,131,0.1295289700363472,19075113.0,True,catalogue_selected,0.923611887715364,167.92971655824752,180,97,0.73,0.0623754764931397,0.0024869495496808,2129686.847546142,414325.5747333064,0.1945477,0.0123464939936859,0.0005915796661828,
bt,900103,133,0.1956115099680798,13802808.0,True,catalogue_selected,0.6897236511920515,406.7105275653722,2,0,0.73,0.0150177324135817,0.0,2351806.1474741413,400180.3312306512,0.1701587,0.0049143755814668,0.0004225358120312,
bt,900103,134,0.1808964522806261,1377274.0,True,catalogue_selected,0.8817559922119947,321.40781546179966,7,1,0.73,0.0683492595674357,8.431752588755034e-06,5196389.634117898,840323.6546120008,0.161713,0.016551596823801,0.0008877895785838,
bt,900103,138,0.1980415017364338,15811428.0,True,catalogue_selected,0.8457235045179963,45.14538314775778,357,161,0.73,0.0340976071684745,0.0037008630113122,4572938.319749272,511732.3758981831,0.1119045,0.0103483890021522,0.0007696503364552,
bt,900103,139,0.2167020799814465,9148373.0,True,catalogue_selected,0.6690702503472575,26.106789663862056,19952,9554,0.73,0.0618379203968602,0.0097819369254077,10704605.922697889,863481.2139494127,0.08066446,0.0213134143763188,0.0015178740427749,
bt,900103,140,0.2684258600555534,20330209.0,True,catalogue_selected,0.6692968873761221,28.31468710485672,8503,1590,0.73,0.0441780445532308,0.0001419849714227,21247381.117090937,4575586.650250709,0.2153483,0.0295862257324337,0.0048399933737659,
bt,900103,141,0.2221410095361876,19189627.0,True,catalogue_selected,0.6471299364434949,57.55377213721637,446,86,0.73,0.0521952155317092,0.0004613539739969,11881371.069948295,2396627.878856896,0.2017131,0.0209948804534599,0.0025591005898948,
bt,900103,144,0.2057989093027234,2052109.0,True,catalogue_selected,0.7042770577174292,40.06061164225432,596,171,0.73,0.0470157200427321,0.001262359823068,10660323.101059277,1690362.9368093875,0.1585658,0.0188671227654863,0.0018630170063163,
bt,900103,146,0.1968528246701151,5149887.0,True,catalogue_selected,0.8407176609399368,33.752900199106435,4590,1592,0.73,0.035345716617999,0.0034861102892388,4094674.314247165,602980.9454706495,0.1472598,0.0100454613138782,0.0008526888242529,
bt,900103,147,0.2901231114237141,5565914.0,True,catalogue_selected,0.4765178465585913,81.67219967312538,88,9,0.73,0.0075792289694538,1.3797559919673792e-05,5097222.953334359,970372.3926009464,0.1903728,0.0066089572711028,0.0010254357986093,
bt,900103,151,0.2237845027049139,5245812.0,True,catalogue_selected,0.7059640366926218,64.64036122792551,396,83,0.73,0.0292618371430957,0.0003182679516486,6220379.052835664,1269919.848236618,0.2041547,0.0113050088799225,0.0013605840970602,
bt,900103,154,0.1297280816398383,12365910.0,True,catalogue_selected,0.8223562522519435,104.3272260849585,100,56,0.73,0.0388886600221153,0.0079962687526055,1010884.4496177906,108697.26030839844,0.1075269,0.0073629597941544,0.0006102729868472,
bt,900103,157,0.2272758961999487,5033589.0,True,catalogue_selected,0.7031124296187632,47.62206280017095,265,44,0.73,0.0551033350565852,0.0005734043634177,11173617.696766092,2280333.2526756627,0.2040819,0.0207183788712611,0.002443252745546,
bt,900103,160,0.110697628167526,11447112.0,True,catalogue_selected,0.940121261969984,36.8144383602511,202,81,0.73,0.0313027882500971,0.0034515184474563,1192518.3940874569,201603.8193474097,0.1690572,0.0063266795443436,0.0004267458129936,
bt,900103,163,0.1715391619886966,10870902.0,True,catalogue_selected,0.6823955990482856,64.37152086846767,705,335,0.73,0.0894178878366647,0.0059154781388853,4882184.378651787,779490.3124620804,0.1596602,0.0196305950951641,0.001189598876835,
bt,900103,164,0.2496535565580926,13969598.0,True,catalogue_selected,0.6722298415943098,40.42774537739192,537,65,0.73,0.1041676903610531,0.000180197171773,17007334.979170162,4001295.432314965,0.2352688,0.0348209139162028,0.0042359881178701,
bt,900103,165,0.2184580544066475,4687979.0,True,catalogue_selected,0.5875697521475368,38.58965585113839,288,46,0.73,0.050653226522291,0.000497542782638,10755376.65449836,2216255.229952862,0.2060602,0.0195563546560427,0.0023708941965787,
bt,900103,167,0.208161901471681,2396363.0,True,catalogue_selected,0.766111852553267,217.3384971767157,36,7,0.73,0.0967094002378992,0.0024986492240881,7822949.04385217,1374077.975240529,0.1756471,0.0239160489004621,0.0016056722032496,
bt,900103,168,0.1662698442480088,15076880.0,True,catalogue_selected,0.8400983674228312,48.41364041814112,138,60,0.73,0.0394454292206459,0.0032007734123652,2300591.6187125803,331963.54479028785,0.1442949,0.008814848742149,0.0005488500134468,
bt,900103,169,0.2148381790056356,8068689.0,True,catalogue_selected,0.7613607987428563,57.09279404541642,331,85,0.73,0.0483035082301275,0.0013144144423441,10527037.24792332,1750020.1997816083,0.1662405,0.018934868430346,0.001929232594144,
bt,900103,172,0.1372778258897049,10174254.0,True,catalogue_selected,0.8203737050156136,41.03172461686228,5794,4681,0.73,0.0585892216671371,0.0275858803492863,2250446.805317032,150641.60285958956,0.06693853,0.011861051157625,0.0018684668371332,
bt,900103,173,0.1828114498144817,12114078.0,True,catalogue_selected,0.7258131058790673,36.61251046020066,480,143,0.73,0.04487004286405,0.0021695450500674,5342701.788270211,827330.426955091,0.1548524,0.0129050812353171,0.0010079878678582,
bt,900103,175,0.1647715677339261,8896605.0,True,catalogue_selected,0.8686061043611454,242.8632944675712,0,0,0.73,0.0,0.0,2363605.894817529,500952.94651742576,0.2119444,0.0024956452332809,0.0005289379400412,1.0
bt,900103,177,0.1608199245082816,8319617.0,True,catalogue_selected,0.852803149658476,72.29843219803796,194,124,0.73,0.0142889292969598,0.0030207764871762,1639424.5083018146,194305.8927522444,0.1185208,0.0040442133870795,0.0003923484799384,
bt,900103,179,0.225998890996214,9358041.0,True,catalogue_selected,0.7967866276270976,70.87039121694417,168,47,0.73,0.0613448182371787,0.0023798051182658,13996511.369201835,2188306.5646899985,0.1563466,0.0247093899625676,0.0024580220716551,
bt,900103,180,0.2198825617210425,13947255.0,True,catalogue_selected,0.832587403013925,50.57329917852324,533,100,0.73,0.1032916409643503,0.0021613987111804,7017253.723159501,1168353.582211419,0.1664973,0.0241309297811101,0.0013675569731125,
bt,900103,183,0.2089435718704294,19798821.0,True,catalogue_selected,0.8305415950379988,31.2071284531012,801,165,0.73,0.1145131143357572,0.0023813387473896,7914880.169566167,1466496.755517538,0.1852835,0.026895321637402,0.0016959844619743,
bt,900103,186,0.1315584754618248,17765239.0,True,catalogue_selected,0.7970614102606302,270.0169486273753,106,84,0.73,0.0693737952338118,0.018387409108484,1839882.845426632,218330.20873617555,0.1186653,0.0131734436953775,0.0013699365607641,
bt,900103,187,0.2800274752459624,8161485.0,True,catalogue_selected,0.6330141486128517,60.650355976800086,658,147,0.73,0.0632565478475202,0.0005750552427439,21517014.988750648,3253867.644526978,0.151223,0.0329595012708136,0.0034712744923787,
bt,900103,188,0.2246997660052477,8658181.0,True,catalogue_selected,0.6784046689067341,334.3495633469489,5,1,0.73,0.1325000041550275,0.0038475408141499,10396985.554943638,1934470.3264706857,0.1860607,0.0324279461089586,0.0022809565930459,
bt,900103,189,0.136543546700433,19922993.0,True,catalogue_selected,0.8698432414013253,47.39194137175564,153,75,0.73,0.0568751128159014,0.0082589546189518,1400288.9488015044,188562.66790532108,0.1346598,0.0106859069985106,0.0007108777703538,
bt,900103,191,0.3298417629837108,2343425.0,True,catalogue_selected,0.5313844022605964,43.81572669304647,460,0,0.73,0.0147832104300354,0.0,29706188.080477912,10437142.437825195,0.3513457,0.0337589032258695,0.0110201979234965,
bt,900103,194,0.2242378040548402,18163354.0,True,catalogue_selected,0.6444721482880966,37.20578757310103,1892,494,0.73,0.0808493460144008,0.002550277793619,11938599.904688168,1939683.0086293584,0.1624716,0.0256940635078938,0.0022060731824916,
bt,900103,195,0.2150470102673151,15018501.0,True,catalogue_selected,0.6905879352124904,234.99458292096327,29,13,0.73,0.0127127017208996,0.0003249889699016,1579906.9637352228,228288.77291434028,0.1444951,0.0037261987996241,0.000261180326558,
bt,900103,198,0.1807100772208917,14433096.0,True,catalogue_selected,0.8613754154053186,61.88914068165919,2564,1275,0.73,0.0816004091794507,0.0079217055394027,6794604.458193927,921789.1586907542,0.1356649,0.0203842944274506,0.0014641666116618,
bt,900104,0,0.2605403403481536,15692227.0,True,catalogue_selected,0.661265750923941,336.9278731502751,54,17,0.73,0.0567231421187869,0.000401012349432,11164117.787442349,1838134.6555755476,0.1646467,0.0209705754389136,0.0019656687909894,
bt,900104,2,0.2461682571683652,20313050.0,True,catalogue_selected,0.6651742451498853,218.3432081256031,51,7,0.73,0.0352823518364942,6.611597783879418e-05,8219544.39413155,1832673.2758573608,0.2229653,0.0143905031523846,0.0019391498491445,
bt,900104,3,0.1203851705995365,18361545.0,True,catalogue_selected,0.9245154174531668,43.11779280688452,4065,2431,0.73,0.0519576302791349,0.0052498639845563,1014176.1579599668,198346.00225928705,0.1955735,0.0094821436327159,0.0005347437949446,
bt,900104,4,0.2423271649258189,19581340.0,True,catalogue_selected,0.6802992927663835,81.67219967312538,163,31,0.73,0.0771146822207979,0.0017072325142015,15363740.043673044,2534868.8302647145,0.1649903,0.0287059471162656,0.002782267324608,
bt,900104,5,0.0616745772306872,10504322.0,True,catalogue_selected,0.9346989004400132,299.25833132273544,2,2,0.73,0.0027455785454693,0.0010243237207818,45195.25228084955,5849.713495635925,0.129432,0.000492195982737,6.965060431765135e-05,
bt,900104,6,0.1150780733029323,6914735.0,True,catalogue_selected,0.8870843977731347,72.0546273698848,30,17,0.73,0.0076653899313542,0.0039721365638415,109065.50875135211,15188.86041498955,0.1392636,0.0013560922253222,0.0002621781189016,
bt,900104,7,0.0659519904211886,917179.0,True,catalogue_selected,0.9497812455195592,95.8557315135619,49,25,0.73,0.0402133254866864,0.0013786854242151,23324.63635411552,2803.94963605256,0.1202141,0.0065346787360801,8.839336874885776e-05,
bt,900104,13,0.1762340447783762,8774488.0,True,catalogue_selected,0.8165771553070987,339.7987207144713,8,4,0.73,0.0871899584769097,0.0364837566819254,4860976.269994073,513283.9476856869,0.1055928,0.0192475274055847,0.002802740947741,
bt,900104,14,0.0855285670997395,13529964.0,True,catalogue_selected,0.912539025992826,55.23968879524174,778,415,0.73,0.0063777667833304,0.0019103639078487,64403.28433839663,7300.284769975085,0.1133527,0.0011004843953084,0.000126087321095,
bt,900104,15,0.1291167291348441,6518655.0,True,catalogue_selected,0.7993269481890378,112.76986331146492,432,319,0.73,0.0399592838099062,0.010382267607911,1150737.817206116,137330.54959307075,0.1193413,0.0076839469071178,0.0007883586443366,
bt,900104,16,0.0828345715364144,6913499.0,True,catalogue_selected,0.9182396668356332,994.9974612426676,9,8,0.73,0.0210928637945906,0.0078886178875778,46514.78504358922,5250.094448025716,0.1128694,0.0034637928405256,0.0004943761144131,
bt,900104,20,0.1588481667310631,8320033.0,True,catalogue_selected,0.7800105538254292,41.15567580349753,1584,741,0.73,0.00332250032423,0.000434834304787,2466795.5993246976,346283.4892154152,0.1403779,0.0031424721016874,0.0003925734111315,
bt,900104,22,0.2197262447420296,20327355.0,True,catalogue_selected,0.6778063422989989,38.5749688343941,11431,2489,0.73,0.0423271366114832,0.0009392925961097,9144549.59430664,1554097.6237480177,0.169948,0.0165076478601388,0.0016991199780795,
bt,900104,24,0.1976689439603928,11850537.0,True,catalogue_selected,0.8355652265230131,40.54155643177327,1002,262,0.73,0.0786468866161438,0.0020443123822638,9423380.490840718,1647967.4810455723,0.1748807,0.0226817835485439,0.0018667083212739,
bt,900104,26,0.097487937697266,7901878.0,True,catalogue_selected,0.9169753516099276,56.71655723574097,1212,748,0.73,0.0398005498757273,0.0105610361251828,433059.2614609141,52954.592001880446,0.1222802,0.0069004791986572,0.000710346869296,
bt,900104,28,0.1217623373910822,10849405.0,True,catalogue_selected,0.934461286210513,136.12304068130743,1424,760,0.73,0.0411995566346369,0.002383244159098,939665.732677777,180949.1560051088,0.1925676,0.0076618687654926,0.0003387397244218,
bt,900104,29,0.260308204163494,8809213.0,True,catalogue_selected,0.6889728302526767,31.877280098064176,767,258,0.73,0.046926505864637,0.0015993638674756,14734119.180664908,1899326.0757128885,0.1289067,0.0231540527257072,0.0021045366371892,
