detection_index,cond_3d,cond_4d,excluded
139,18.5603969703584,254131395075.94528,False
140,40.73778186803868,65740382394.51807,False
141,4.763516367245793,12326241449.980637,False
142,47.80514018893817,1177452669886.77,False
144,146.2230583678639,2309275805937.3413,False
146,91.51474528095406,597767420628.0619,False
147,46.57376362845888,391330767718.72003,False
148,19.823466541152296,273575426802.49323,False
149,26.269167545709532,47887895509.27402,False
150,177.11839688306597,82677960222.68347,False
151,48.912186284887014,107149907474.78093,False
152,368.0276680331114,997941816605.6051,False
153,216.08362070641326,338630886954.2095,False
154,5.989192110518788,23239700889.768036,False
155,657.3116757082089,1330134023905.089,False
156,145.16634998239746,2950903170377.1284,False
157,27.517888889129587,76620932740.15263,False
159,52.86136259624645,257352746469.94482,False
160,96.11920388316791,37844751695.376465,False
161,150.82861521150676,566972195439.875,False
162,34.53299278153197,315566192339.9634,False
163,35.995192549348474,55112370315.82369,False
164,18.29457722856452,13924940024.218966,False
165,575.3645226959534,541782752106.0177,False
167,19.31341007759171,60180543148.44524,False
168,23.80327464146145,54881479769.12024,False
169,4.8466778991889585,88001724856.23558,False
170,102.68975213067307,462847028254.7579,False
171,170.25657693051727,1949317736548.2385,False
172,28.163537126991713,387409519296.2712,False
173,79.44964669553387,376513629632.7104,False
174,157.11729676301985,105972808302.995,False
175,3.8131499694782716,772007573.6047949,False
176,31.418855791800787,376796471595.39,False
177,13.755607225117075,314298927562.48615,False
178,83.12582029346709,171655888790.4289,False
179,9.979997309847409,84612519602.3215,False
180,39.96939348060879,300806169581.6286,False
183,40.55382399615553,59679066231.43107,False
184,130.29353227208412,2048883883053.2551,False
185,20.05295711254738,147096378722.8485,False
186,138.54972594045975,146746201485.68073,False
187,39.92481867813824,586037109754.0955,False
188,3.914263250766347,7355253665.032781,False
189,9.812800677536298,26685606680.708748,False
190,163.35357501712818,235974676350.50925,False
191,160.61535359342045,18782469991.578094,False
192,13.611217630958658,172802668921.584,False
193,120.09641523570139,1001897267728.1785,False
194,14.737751485615366,256095811919.25076,False
195,6.934253239272273,56564420328.727486,False
196,207.31228546279473,301721006614.1055,False
197,56.681219652251805,464504887298.3712,False
198,54.873574894336116,468292397051.43195,False
199,26.026809320260533,147356417369.41113,False
