seed,event_idx,z_true,host,dL,SNR,sig_dL,evaluated,z_g,sigma_g,mu_k,mu_p,sd_k,sd_p,pull_p,pull_k,pull_g,C_b,C_s
900102,4,0.1908797226313815,9326859,1.0350628074542163,22.301733471599427,0.2420769277441918,False,0.165745,0.0384764539231292,0.1740995365100463,0.1709547729290633,0.0357373172537893,0.0352916820292563,0.564579202708464,0.469542411428657,0.6532494569691196,-2.468989784844125,-0.05080858227477463
900102,5,0.3419066598896381,11579731,1.6810645714995918,53.10727783499081,0.0310816256811431,True,0.292669,0.0426719976423312,0.2839337494587794,0.2787867644352784,0.0400511880965242,0.0399746695447132,1.5789973043744,1.4474704293701013,1.1538634844878612,-3.6543760314132063,0.06003863208607067
900102,6,0.1125037061294361,16185022,0.6379327192366672,24.510644670911503,0.1855697535562878,False,0.079581,0.0356722700260269,0.1014786809195503,0.100340611063634,0.0304401069999025,0.0301668559231187,0.4031939920023539,0.3621874656984973,0.9229215327596284,-0.9769483810033144,-0.052944022516294445
900102,7,0.2462800850138572,8960980,1.195889000049955,188.89116438451816,0.0016941448866102,True,0.300108,0.0429415805698813,0.2910881819867813,0.2858413978172171,0.0403625536041043,0.0402859007501068,-0.9820138576212664,-1.1101402902408948,-1.253514991106243,-3.700100233129042,0.0625587118548578
900102,8,0.1364995057704953,20348178,0.6184925698127344,276.148343063909,0.0011966546923011,True,0.075982,0.0355927681886378,0.0989897361053268,0.0978979002361103,0.0302084887175801,0.0299440114410301,1.289126061496621,1.241696332969454,1.700275332611364,-0.9395856132991626,-0.053249209304404244
900102,9,0.0583517506448363,1504335,0.2392928697181077,58.44728048375512,0.0325588584686548,False,0.078724,0.0356228608655801,0.1010987115307144,0.0999663702990114,0.0304227150186722,0.0301503107909866,-1.3802384971307051,-1.405100131912677,-0.5718869529327442,-0.974559448728772,-0.0539072505161392
900102,10,0.1342879208902005,998319,0.6052423819386993,26.54164521292477,0.0182889252701546,True,0.132149,0.0151183788687023,0.1285019738293992,0.1281708286228813,0.0144622354436761,0.0144318166182375,0.4238615573585512,0.4000728022534918,0.141478190801823,-1.6478643364650931,0.0073891749025790585
900102,11,0.0490665049821105,18659271,0.2410168638639098,45.01669386617085,0.021294534768609,True,0.0475637669048333,0.0345932424462663,0.0789230374392423,0.0781849251488322,0.0275007685119856,0.027309890540349,-1.066222514649067,-1.0856617495659984,0.0434402204306637,-0.6561356043959965,-0.04942114480632898
900102,12,0.1823013709196562,6491372,0.8845910666582936,41.57335651533892,0.0599080323801775,True,0.228038,0.0405652386664105,0.2269596188590906,0.2225792250086432,0.037943370994386,0.0377471746521662,-1.067042883610244,-1.1769710167829293,-1.1274832981129577,-3.2547152039074434,0.007340953747193797
900102,13,0.0932420579691985,20776653,0.6023158339584808,28.650360525825068,0.1255048884373306,False,0.14667,0.0378685219366433,0.1566537084337922,0.1540528212610238,0.0347326969856067,0.0342745080705829,-1.7742271651746286,-1.8257047672074416,-1.4108800475548056,-2.0816421669183445,-0.05403122020587939
900102,14,0.2086143453609551,16132745,0.9256046892584842,25.21947149533776,0.1495162180832979,False,0.15334,0.0381165675621881,0.1633060392664253,0.1604840363231658,0.0352096201635775,0.0347467560879967,1.3851741703858178,1.2868160998055524,1.4501396347080222,-2.2386645564935614,-0.05616229720461798
900102,15,0.1603489489737765,11749777,0.8024320397050424,36.61251046020066,0.0800432290917308,True,0.142029,0.0376956514185034,0.1519026855007344,0.1494600796662974,0.0343655369795967,0.0339158308898027,0.3210556551852888,0.2457771423172204,0.485996349297307,-1.9645979379424978,-0.05163327296841345
900102,16,0.2548004778633726,18786387,1.011923921889351,23.74843477546814,0.1514799249049962,False,0.221178,0.0403919816097126,0.2210837674485057,0.2167963524805309,0.0377628969657864,0.0375382001405776,1.0124120293599366,0.8928528562153095,0.8324047626147609,-3.194177929425848,0.0005319555143343499
900102,17,0.2082988052087132,18994804,0.9928592930554296,56.381399409447326,0.0284459259875768,True,0.182695,0.0391218589173667,0.1887632085189567,0.1851898753518785,0.0364932838873226,0.0360975824267364,0.6401794331721908,0.5353203277094762,0.6544628991887533,-2.74592730776844,-0.039507139991463464
900102,18,0.1027363304715317,1995680,0.6637831850690902,24.40196308747969,0.1504589518768946,False,0.106706,0.036609260586257,0.1231448009539999,0.1215029438952734,0.0325201705322885,0.0321523022155063,-0.5836786833476276,-0.627563452110594,-0.1084334800784939,-1.367167031082201,-0.05732290986683984
900102,19,0.2933262321083032,10630437,1.542647632868685,31.404009484239744,0.0866818313929649,True,0.2437679999999999,0.041051743691152,0.2427157264084438,0.2380617620354554,0.0386680660166501,0.0385266199230433,1.4344489649815664,1.3088450215758654,1.2072138148661575,-3.424584633675075,0.010975947053590906
900102,20,0.1396455302460985,1100244,0.5971824562049609,32.13834662815349,0.0522360453074292,True,0.093729,0.036152549594758,0.1130747346456376,0.1116769019686231,0.0316803725634235,0.0313546449428185,0.8920090891949735,0.8387147451396472,1.2700772355141512,-1.1815527214864476,-0.05748015241131481
900102,21,0.1117582071197196,13857905,0.496541619144056,217.3384971767157,0.0018865537370866,True,0.1027849999999999,0.0364172750717527,0.1200757160531631,0.1185138766439948,0.0322463447050289,0.0318922117521727,-0.2118281910571782,-0.2579364889114522,0.2463997402891853,-1.310694725689479,-0.057514851630693455
900102,22,0.0418398237293605,16092602,0.1784571978476858,75.18426845986467,0.0103956395111267,True,0.0406962091971046,0.0343388965402705,0.0739729163245938,0.0733139500610634,0.02660703549619,0.0264327316610792,-1.1907254511287175,-1.2076915746526735,0.0333037647530327,-0.5912736556000279,-0.04682194306780087
900102,23,0.271557841645335,10090277,1.4202373016155756,32.71303272149448,0.0968655827221025,True,0.2746159999999999,0.0420700442322237,0.2685756542589773,0.2636047914165368,0.0395308095207151,0.0394429867987433,0.201634076784762,0.0754395728930088,-0.0726920641629022,-3.57668779526831,0.04300910935687953
900102,24,0.0971161575824802,10534137,0.4282207102810952,667.3384720182261,0.00031882509489,True,0.134489,0.037443537648849,0.1466986884595225,0.1443963257259254,0.0341708173639016,0.0337251444517966,-1.401926334549073,-1.4510197502451805,-0.9981119510663712,-1.86876504129939,-0.05872772281483564
900102,25,0.2435474763815953,5384312,1.2706789478419225,29.19122955630292,0.0657536457955922,True,0.257038,0.0415380415013668,0.2534297566999945,0.2486348633570955,0.0390398854286238,0.0389268840908789,-0.1306908347357873,-0.2531329231605183,-0.3247751490151694,-3.4858364977980907,0.02709888310087526
900102,26,0.2167893132850382,4173791,1.1001934638109376,35.79017586776522,0.0782043967816413,True,0.199642,0.0396556061181263,0.2027005368021882,0.1987931465134456,0.0370168530390264,0.0366948361213528,0.4904277733269531,0.3806043822254775,0.4324057797517888,-2.965159297625037,-0.02119351697255872
900102,27,0.0727644581809052,13552492,0.3157689263670192,994.9974612426676,9.384412490790375e-05,True,0.076498,0.0355461711189072,0.0990631627100685,0.0979751543852468,0.0301507962081061,0.0298882220968239,-0.8434993598036953,-0.8722391391472716,-0.1050335859411003,-0.9389188469195009,-0.05222213727796729
900102,28,0.1720066809217797,2462799,0.9074714864005636,32.10023901781984,0.0947791150657211,False,0.1123339999999999,0.036785410129333,0.128415598013415,0.1266273015090529,0.0329991646062012,0.0326074223899804,1.3916886428493327,1.320975346756896,1.6221833795512393,-1.4803910678602294,-0.060625469620376446
900102,29,0.1373991747270882,9475054,0.6481330770330918,42.58475475814269,0.0433796309727053,True,0.134054,0.0374307173405481,0.146078218341507,0.1437978017997279,0.0341074795836176,0.033664162407324,-0.190072368212185,-0.2544615937727499,0.0893697734043805,-1.8516644139664344,-0.05765456818400558
900102,30,0.0584713481510444,14855206,0.2680080144743156,50.57329917852324,0.0549373738990789,False,0.076495,0.0355624500705191,0.0989361712541878,0.0978513456761833,0.0301277970383246,0.0298659834206878,-1.3185568668688434,-1.3431059380700632,-0.5068169322759067,-0.9351936209219057,-0.0517286236494871
900102,31,0.2926811391736693,14320270,1.3370839657550952,40.724150027141306,0.0567346397610692,True,0.265271,0.0417959063571996,0.2615415792671621,0.2566306245306671,0.039385738508324,0.0392864939428526,0.9176312524971664,0.790630341993609,0.6558091823494513,-3.55201833376768,0.029302543915249616
900102,32,0.0953772595863923,8562573,0.420468897626106,1068.0998922314843,6.876249567366295e-05,True,0.071912,0.0353912822531453,0.0960859579803223,0.0950514488541716,0.0298604336092159,0.0296081975743245,0.0110040718082491,-0.0237336939980438,0.6630237191902503,-0.8972157934788598,-0.05323386431020121
900102,33,0.2250281739515963,18095282,1.0404175770161894,56.52423917219187,0.0308892241157494,True,0.213588,0.0401390646368027,0.2180887403448453,0.2137966156475706,0.0379298555512993,0.0376807639774367,0.2980714061623364,0.1829543905688087,0.2850134664350657,-3.216154934727537,-0.025364147810455727
900102,34,0.0967856204579971,1856449,0.3048237410599214,24.34383486913281,0.1478559921496704,False,0.091053,0.0360876069604935,0.1112955120806239,0.1099338655612573,0.031566152167213,0.0312463545069275,-0.4207929312312311,-0.459666149544126,0.1588528844340614,-1.153574099124253,-0.05842619754602209
900102,35,0.1701267709902926,15927989,0.8275594707607512,36.88912600889518,0.0694546092085226,True,0.155355,0.0381750627486035,0.1627310884087628,0.1599620458135845,0.0349509096539722,0.03449720770514,0.2946535633721306,0.2116020056344717,0.3869481783846704,-2.1934234729545135,-0.04455432759911863
900102,36,0.1572436921420472,16696825,0.9200738894426496,28.190897756612664,0.1346620898518722,False,0.132331,0.0374339679130292,0.1419342773066236,0.1398078981223826,0.0336042109328112,0.0331811656209628,0.5254726195829956,0.4555802505237646,0.6655103247384077,-1.7237830583561131,-0.04624183219520954
900102,37,0.1363712246718645,8098892,0.615839748664688,175.63948635743802,0.0016507349922143,True,0.091417,0.036045691103253,0.1108198720492516,0.1094800452100943,0.0314037341588705,0.0310901683750535,0.8649415833767994,0.8136405846944605,1.2471455892770364,-1.1375793741741282,-0.05542057514382542
900102,38,0.1107632760260413,11947781,0.491078812812081,126.11322204528734,0.0038459918980752,True,0.059063,0.0349600496006254,0.0864307082392731,0.085573556445506,0.0285682053253075,0.0283537250309508,0.8884095318353514,0.8517359599489008,1.47883874927673,-0.7533691003790826,-0.04988289825849903
900102,39,0.057287980714837,789652,0.2439455351906503,79.01638706633085,0.0151612915564835,True,0.059107,0.0024868072618939,0.0592945704735075,0.0592894352335261,0.0024808730338562,0.0024808501714343,-0.806761545592254,-0.8088240435068076,-0.7314677389906268,-0.8214479542531304,-0.0003517870446942402
900102,40,0.3067087432695664,5136300,1.555262817476474,48.29372005308613,0.053253494052475,True,0.258417,0.0415959837928516,0.2548069333824398,0.2499886571751708,0.0391127505439326,0.0390021925425321,1.4542794237155214,1.3269792884759857,1.160971297374759,-3.497628467193313,0.027359819846925388
900102,41,0.1843867660311085,13635234,0.8617290637057805,275.550638566041,0.0009692188091311,True,0.137659,0.0375685452575376,0.1461520961962045,0.1439089990268683,0.0338200897731594,0.0333889383412717,1.2123106937547048,1.1305312934221745,1.2438002512682669,-1.8132508634766702,-0.04390708101961624
900102,42,0.1020421979028917,6328912,0.4626775937557242,25.09804861052833,0.1476107216746317,False,0.130673,0.0373511338709753,0.1430743677090672,0.14088237095448,0.0339235747329277,0.0334871874748788,-1.1598517516804054,-1.2095473466228768,-0.7665310026734329,-1.7832675173615347,-0.057405493231351655
900102,43,0.1402234162679274,19955112,0.6380851328858322,147.9905701953819,0.0028449415151354,True,0.112928,0.0368155217928662,0.1291112995390831,0.1273008487006113,0.033080374947286,0.0326848031113777,0.3953692951210592,0.3359126595920257,0.7414105501885475,-1.4967546436686308,-0.06156286851393555
900102,44,0.2883075131134839,14990667,1.4329980411840344,112.76986331146492,0.0032522237457575,True,0.328005,0.0438721443397879,0.3160486871877773,0.3104844447695337,0.0412605716857688,0.0411623742724416,-0.5387670669642929,-0.6723410011272729,-0.9048449188865884,-3.8459570978035567,0.08137803977871567
900102,45,0.1870817992087992,7132792,0.710205115802524,20.12573856141902,0.1717650329014765,False,0.161065,0.0383538159091497,0.1689801450480027,0.1660018219605794,0.0354016093982141,0.034949013245049,0.6031637317029545,0.5113229163448603,0.6783366554823715,-2.344869056446082,-0.04809615947561511
900102,46,0.1429783941204607,4535876,0.6506748247516426,386.9752492241015,0.0008608735335273,True,0.193146,0.039431744274178,0.1979522716970651,0.1941450873421319,0.0368820093694451,0.0365320697739033,-1.400596613833856,-1.4905336915332892,-1.2722644357478177,-2.903787711716458,-0.03145250379092192
900102,47,0.1486952070253784,10387846,0.6873078673500205,50.57449373515,0.0296357661930985,True,0.1117099999999999,0.0367105530571831,0.1277521523210062,0.1259871944290753,0.0329004292926169,0.0325131889865453,0.6984246487079454,0.6365587062133549,1.0074816080206572,-1.4667378246618914,-0.05997895531252908
900102,48,0.0948060071963851,6036022,0.4181804648557226,536.3839644445267,0.0003380792391414,True,0.073271,0.0354606082964443,0.0969832403585422,0.0959318247817231,0.0299619851882014,0.0297062251717649,-0.0378983724397309,-0.0726665188732039,0.6072937896709587,-0.9094546942246617,-0.052964175161649155
900102,49,0.1430245375354747,2496948,0.5043283286221247,33.012427778045115,0.0999879745191315,False,0.077257,0.0356329244022627,0.0992919339680792,0.0982007096483225,0.0301601859936782,0.0298970977995187,1.4992702030052465,1.450011070109518,1.845695761398086,-0.9372089592303331,-0.050967293608851605
900102,50,0.0824748823104098,16542533,0.360697734022844,168.27646830916524,0.0011909242019197,True,0.044601413356683,0.034495497982786,0.0758758499265947,0.0751927592947415,0.0268552730464049,0.0266772143743581,0.2729716421467056,0.2457257601668095,1.097924980605483,-0.6085940076960099,-0.04519294299211761
900102,51,0.1509132242551752,2308723,0.6236049885889624,39.70978183113083,0.054783222171089,True,0.172535,0.0387837340674134,0.179103802817966,0.1758152102165024,0.0359635645162344,0.0355331669296631,-0.7008096410494448,-0.783864973953436,-0.5574959777529955,-2.552905435507125,-0.042437057794046294
900102,52,0.12587568248285,10239726,0.4284490814296999,25.076941696857418,0.1102635032844712,False,0.13414,0.037431623438676,0.1458742863843601,0.1436039866963205,0.0340650212622076,0.0336233811908782,-0.5272611969875327,-0.5870715226500379,-0.2207843731568146,-1.8434911304844148,-0.05638033362154087
900102,53,0.1668800921550589,6917436,0.7533094797561634,33.53663292022108,0.0442728664076316,True,0.163596,0.0384409180781111,0.1727763874165044,0.169658454404402,0.0357476129395133,0.0352959548545972,-0.0787161662232585,-0.1649423493373482,0.0854321987936317,-2.4486558200998987,-0.05465700463853581
900102,54,0.2975193341591625,5456026,1.5078200337566618,36.60306668547025,0.0842388382294538,True,0.349545,0.0445965354176451,0.3371353617126068,0.3312321213983624,0.0421078887160147,0.0419596985407989,-0.8034563738921957,-0.94082198755259,-1.166585371567967,-4.016904462351264,0.08581444613235602
900102,55,0.2614925227056753,11617028,1.265750447455312,32.6701569930338,0.1009190623718552,True,0.2938429999999999,0.0427231313117719,0.2880341600691325,0.2827861178715178,0.0404009226500464,0.0403217255566434,-0.5280923589425658,-0.6569562183854414,-0.7572122244094684,-3.7208956717362462,0.044626140828487024
900102,56,0.2974606387540892,10701158,1.4768621918654627,132.5305200235132,0.0042606809479304,True,0.260156,0.0416051187434027,0.2570187552018192,0.2521701727548194,0.0392007845487074,0.0390940293735784,1.1585008433507544,1.0316600552221205,0.896635795805884,-3.523813334164162,0.02520002873799498
900102,57,0.1324083291088325,12374734,0.4320179069960872,25.22989765723623,0.273585377330999,False,0.071433,0.0353700689641999,0.0956377654379489,0.0946128458504648,0.0297931436318335,0.0295431207228473,1.279332796725782,1.234195495623856,1.7239245185116594,-0.8894932047871735,-0.05281524698457702
900102,58,0.1224032259616221,3153344,0.6166415669740246,30.214835683049056,0.1008556496628959,False,0.0816799999999999,0.0357730184025001,0.1031506221986358,0.1019762955498522,0.0306430669546282,0.0303620043497194,0.6727793783468924,0.6282857976159091,1.138378246515987,-1.0034181194999565,-0.05348143918625286
900102,59,0.0761919233415518,10281200,0.3430935927522733,56.0359521222489,0.0298435751353804,True,0.096007,0.0361747133721294,0.1145500266124011,0.113124108200768,0.0317477939514294,0.0314181021827955,-1.1755065485604077,-1.208213185758136,-0.5477604329469162,-1.2061315052725348,-0.056438163675641854
900102,60,0.1838460102572296,19051142,0.858834408882998,38.79089760119882,0.0446214404532159,True,0.253306,0.041435557745195,0.2503282419162869,0.2455676054886716,0.0389549226746682,0.0388343928224975,-1.5893539397810683,-1.7066451964051697,-1.6763377524663627,-3.467579865357949,0.023111887185654767
900102,61,0.2701295239430658,8754413,1.3264764990813387,167.92971655824752,0.0018842557547998,True,0.252755,0.0413664994473451,0.2506253413992259,0.2458577046002204,0.0389786600597625,0.0388581543071405,0.6246261505628226,0.5003810421891309,0.4200143636804845,-3.4830188881413564,0.018548549655308035
900102,62,0.2084762303415122,6843353,1.046253847711149,33.30512401745811,0.0700455660462609,True,0.203342,0.0397503970070562,0.2076336275254481,0.2035906913290146,0.0373440159752368,0.037044333916593,0.1318835701972011,0.0225632619861441,0.1291617374437997,-3.060647974474055,-0.026590467895355917
900102,63,0.0398280940248488,753778,0.2883451695564464,23.621840184498367,0.1711223877375648,False,0.041097967769105,0.0013890029613967,0.041186245879903,0.0411849987524445,0.0013866401393625,0.0013866378164792,-0.9785574224716732,-0.9794551711726732,-0.9142340078089484,-0.7044718069091649,-0.00012467781311657848
900102,64,0.127822054607282,5598196,0.6087796376424653,48.94379929055725,0.047351174887163,True,0.133731,0.0374645468801204,0.1450900756931133,0.1428451252647041,0.0340012655510664,0.0335620804533857,-0.4476203636508074,-0.5078640693504942,-0.1577209891694546,-1.8191057717322174,-0.05446129402715767
900102,65,0.1402721061360707,4176495,0.6360153244782375,406.7105275653722,0.0005645490494591,True,0.083353,0.0358013232603295,0.1044784177786559,0.1032768973230196,0.0307761262376936,0.0304897075941899,1.213367123930727,1.1630342324751617,1.5898604004713217,-1.0271688558100782,-0.05395580819179001
900102,66,0.143434732248127,10589728,0.6133281247971385,42.66613788470291,0.0593723690850281,True,0.153098,0.0380662114728605,0.1616529031399886,0.1589078225101297,0.0349505796086754,0.034493960508424,-0.4485738962397188,-0.5212551864902257,-0.2538542024010581,-2.1830115273812227,-0.049438101503190474
900102,67,0.1778604509427389,12433719,0.8408942818867718,33.15594036354117,0.1067454202947199,False,0.25487,0.0414285984801448,0.2468876670129457,0.2422653372770996,0.0384374109701841,0.0383175132162385,-1.6808211423038446,-1.7958341711347618,-1.8588499703693555,-3.3712251561197903,0.048576913369837084
900102,68,0.2812016068374316,6635790,1.4912330197094597,23.049828714662453,0.1479599614884047,True,0.318869,0.0435623696319966,0.3089242066705532,0.3034390709082456,0.0410631795956516,0.0409741610051674,-0.5427192046228725,-0.6751206337674185,-0.8646773231294026,-3.8176594293372417,0.06970319819621207
900102,69,0.2787801813360382,8700562,1.38951005585766,45.1818514865256,0.0380995827720619,True,0.23595,0.0408342622149362,0.2350826323601301,0.2305481584672452,0.0383553802260209,0.0381892260103932,1.2629746111027895,1.1392808184512009,1.048878540050418,-3.348083986407302,0.008358743083592805
900102,70,0.2407303505272485,4685575,1.1618871730267355,67.58698696413336,0.023726239893407,True,0.247007,0.0412262938805961,0.2456605154128746,0.240949766120177,0.038842108025489,0.0387080352739602,-0.0056684766192756,-0.1269283552373318,-0.1522486957214875,-3.4464482753683217,0.013266325153743142
900102,71,0.1192728197648757,15754181,0.5941735660355592,29.817563854886657,0.0512809316493762,True,0.165201,0.0385070689356084,0.1726302520343448,0.1695388279768103,0.0356071891685863,0.0351606285044739,-1.4296106284203285,-1.498501665403641,-1.1927207524396488,-2.42256937277296,-0.04626847933207426
900102,72,0.1694657798191001,8626482,0.7902947783147988,133.21207702628178,0.0055122044160672,True,0.179206,0.0389248163038478,0.1848247557801846,0.1813851232712472,0.0361692410913663,0.0357619260057037,-0.3332970223764272,-0.4246419194222668,-0.2502316287087284,-2.665477945876105,-0.037498240785675305
900102,73,0.2975182415044045,9124486,1.480827230596375,184.21296492154545,0.002569790564635,True,0.279481,0.0422598120489245,0.274598184422468,0.2695197482484256,0.0398869215838535,0.0398024410197015,0.7034365867691404,0.5746258716344419,0.4268178354300926,-3.6355613390547243,0.03771441408564643
900102,74,0.1160158943853761,16492758,0.5021842085708392,42.979379111757744,0.0320043305232823,True,0.090944,0.0360655259192183,0.1109291551891026,0.1095798596526144,0.0314889762004951,0.0311722793306363,0.2064666065800398,0.1615403169631617,0.6951761757622394,-1.144310908265186,-0.05726968323078803
900102,75,0.2049574468923958,9097020,0.9793186533369568,44.81856820938026,0.0402641950420593,True,0.249563,0.0412451852600663,0.2474980263414665,0.2427815700285907,0.0388262826695907,0.0386988000341293,-0.9773978289465574,-1.0956644964208495,-1.0814729725748478,-3.4561769022137367,0.017618335042597334
900102,76,0.1980328428997079,2220248,0.9295693451854168,122.19849211982591,0.0059845206455131,True,0.204516,0.039813715153159,0.2065725652341369,0.2025837349195118,0.0371476161718205,0.0368477535387381,-0.1235052773303953,-0.2298861465276778,-0.1628372804535347,-3.0129670998925593,-0.015068811934591211
900102,77,0.0703200952184959,3180266,0.3008527278632333,128.75812784012476,0.0059661072233063,True,0.076946,0.0356146215284926,0.0994222409958939,0.0983250802480251,0.0302168317242616,0.0299518819058073,-0.9349991802718544,-0.9631104294111492,-0.1860445091688874,-0.943383163141824,-0.052300587687325206
900102,78,0.0630543061683855,97587,0.2717333411534387,1424.7236072062765,7.984272873243278e-05,True,0.062027,0.0151042179124645,0.068253486382355,0.0680814717523287,0.0142709072459014,0.0142581131632917,-0.3525828085644572,-0.3643202302686598,0.068014522455859,-0.8018050515794051,-0.011444057401445492
900102,79,0.1545664426636507,20264198,1.1427933347475985,20.75911529456713,0.2435471864136344,False,0.142893,0.0378056838158426,0.1538737595699593,0.1513453522056392,0.034660396416096,0.0342009910399272,0.0941812023590491,0.0199848578006946,0.3087748054105795,-2.0228873429176506,-0.05705613706281207
900102,80,0.2632637720320751,8512482,1.288347251883126,270.0169486273753,0.0011210504250877,True,0.268751,0.0418915776086716,0.2656238008713091,0.2606490861700376,0.0395863477306916,0.0394917845522119,0.0662083491967964,-0.0596172411582243,-0.1309864245071789,-3.5920665363791238,0.026602157512984576
900102,81,0.3136472959268275,12825565,1.5508447610318925,57.20758250655379,0.0287045681575076,True,0.244827,0.0411003708591592,0.2431377007565133,0.2384836169150561,0.0386583483211514,0.0385189316969706,1.951343812000964,1.8239163914754124,1.6744446458319715,-3.419418105895172,0.01454430893837306
900102,82,0.116509081491108,15973331,0.4641972128476784,32.84013157776704,0.1584651228515032,False,0.151546,0.038048003851042,0.160387594417682,0.157676769540447,0.0349109688931841,0.0344530295823749,-1.1948931211088345,-1.256868953159895,-0.920860885266454,-2.1544697222118194,-0.050330707592706615
900102,83,0.2709860502284256,20674115,1.520707741223474,21.995342973100687,0.0735483791012099,True,0.277221,0.042159949053252,0.2722135663875914,0.2671756791479153,0.0397542313802489,0.0396683826185699,0.0960556198408391,-0.0308776227472403,-0.1478879816410374,-3.617569107390933,0.03803288610598978
900102,84,0.1829046595462748,10619224,0.8571139222780574,52.14411113595688,0.0420481294487876,True,0.143639,0.0377484197792244,0.1532113839731168,0.1507299713183383,0.0344359784963675,0.0339848986261515,0.9467348595584126,0.8622747739341903,1.04019346441319,-1.9927623212017387,-0.050923725794840655
900102,85,0.2050168637472135,18023066,0.9359095206174376,22.349630032097988,0.1809920094380086,False,0.238918,0.0409483667612073,0.2372837184390832,0.2327190909014601,0.0384231800226439,0.0382655215958437,-0.7239474597219544,-0.8397757466418405,-0.8278995948845254,-3.361609333831271,0.013001017747429244
900102,86,0.1463111389584699,6814818,0.7999055275127214,26.392411387631,0.1101902795911608,False,0.146988,0.0378826307294888,0.156802660778826,0.1541986392135353,0.0347315022704111,0.0342736364665152,-0.2301331597180066,-0.3020750942090461,-0.0178673188344131,-2.082905389079802,-0.05337990152293994
900102,87,0.0599299393877683,813400,0.1878164094069232,21.07744693429616,0.113510275254246,False,0.0355282446522565,0.0150206986590758,0.0457735010832201,0.0456516726419512,0.0132182826108992,0.0132020027919585,1.0815227788403468,1.0709740986227194,1.624537931913561,-0.5578042269454517,-0.013277429564106779
900102,88,0.2091504804698747,6019127,0.9103156035268222,23.39563817982896,0.1894100428831261,False,0.28729,0.0425309242451604,0.2794748136332338,0.2743682269784878,0.0399415069286125,0.0398625744667483,-1.636064588929525,-1.760683023027896,-1.8372401003962853,-3.6334552723943454,0.05438235062051011
900102,89,0.0834635728884861,19643754,0.3855663841332404,38.98028315180833,0.0337508331629309,True,0.085522,0.0359005794421427,0.1063150374468032,0.1050715194242061,0.0309976007376347,0.0307021967618028,-0.7037915463626646,-0.7372010741003201,-0.0573368771061551,-1.0603206385908999,-0.054913865990489426
900102,90,0.1265872311918745,13864707,0.7706889748723047,26.126826574411112,0.0831725192036961,False,0.16525,0.038479008896557,0.1727365318625967,0.1696445412711835,0.0355966352301499,0.0351508483960077,-1.2249294695316424,-1.296451205917188,-1.004775588478968,-2.4266113334406034,-0.046550597206776935
900102,91,0.3302363012111078,6105422,1.5796333003149514,20.60327561083205,0.2730218482052259,False,0.288338,0.042562672062993,0.2806479444002185,0.2755239714719497,0.0399969757329323,0.0399183638393738,1.3706055177840757,1.239802657630929,0.9843907626170204,-3.6431212436954143,0.053907176174829756
900102,92,0.0462104391867324,31073,0.2830683904658518,25.47959244502638,0.1084093229528434,False,0.0319021648280463,0.0150180024717473,0.043007091619684,0.0428925660141654,0.0129933279388878,0.0129765073023693,0.2556830659634536,0.2465378832978553,0.9527415104374644,-0.5230902921437606,-0.01352323102903188
900102,93,0.1785178816932976,17842167,0.6873365327222537,20.10652939158469,0.1421701907943289,False,0.1568,0.0382405010391778,0.1661432040025382,0.163235276199874,0.0353534956168604,0.0348932138462171,0.4379821692773204,0.3500269909620422,0.5679287954686422,-2.296817247276748,-0.05404700603053566
900102,94,0.1820362096914659,11607686,0.8331060564568875,51.55371246737515,0.0096446742294327,True,0.166728,0.0385171847748133,0.1747832355353026,0.1716197467960133,0.0357617883121859,0.0353182560385966,0.2949314055617353,0.2028135196385527,0.3974384364008884,-2.4798805861247852,-0.049453609311450424
900102,95,0.1816710146173412,4451088,0.8450276077511845,135.05974619098578,0.0039265395241361,True,0.211196,0.0400390905724621,0.2150338330203157,0.2108217105041011,0.0377135212551488,0.0374515294204982,-0.7783579559451833,-0.8846381163206729,-0.737403995958024,-3.1657195253611534,-0.02248749225143673
900102,96,0.1514803758781509,9579058,0.7050511702164785,39.604803105774025,0.0543761839249169,True,0.217746,0.040218114189504,0.2199196612141244,0.2156335403495583,0.0378114228101473,0.0375775005345091,-1.7072227678499452,-1.810016134002942,-1.647656173275844,-3.2109022905467643,-0.012013028822323529
900102,97,0.2591307373091597,16211495,1.2938024881289547,23.33600410187156,0.1479325891255618,False,0.187972,0.0392685164877411,0.1931430831232818,0.1894612005875302,0.0366506407348459,0.0362770242719125,1.920486537137804,1.8004502203187809,1.812106584962896,-2.822292957140101,-0.034329873930757496
900102,98,0.3221508859849648,18003288,1.4993784633954887,31.3642109821647,0.0889608143446883,True,0.328366,0.0439231097465834,0.3162774364054532,0.310702306805766,0.0412973723377664,0.0411985481711456,0.2778879277890912,0.1422233243188758,-0.1414998630764905,-3.84569977550622,0.08211506704722744
900102,99,0.0686977324624309,10734136,0.3197319687049262,35.85958303824084,0.0895220370593341,False,0.0764659999999999,0.0355303885981422,0.0992253555477485,0.0981327998242681,0.0301860450693272,0.0299223042454789,-0.9837165988406354,-1.0113157591597668,-0.2186372804820711,-0.9438286760997765,-0.05294651952379799
900102,100,0.1715786506535856,7780998,0.798182755708712,55.84395848222772,0.0259224068911414,True,0.223578,0.0404148546680149,0.2241899889307417,0.2198393503092784,0.0379187985998488,0.0377074223042547,-1.2798726804045484,-1.3874737655154998,-1.2866395233524788,-3.2436999699013658,-0.0023991827999385986
