seed,event_idx,z_true,host,dL,SNR,sig_dL,evaluated,z_g,sigma_g,mu_k,mu_p,sd_k,sd_p,pull_p,pull_k,pull_g
900103,49,0.2526713481126287,3381599,1.3045228211244566,23.25368133369236,0.20277553858037117,False,0.231003,0.0407098041115292,0.228282032049116,0.22389201047867485,0.03793719372422762,0.03774884906858248,0.7623898037703684,0.642886667917587,0.5322636299910897
900103,50,0.2488314541660733,5909466,1.2367286724913298,36.04998260292323,0.0684710068087844,True,0.298548,0.0429015002231869,0.29099707481927595,0.28572808028989355,0.04044948986136336,0.040371406743870054,-0.9139296620973602,-1.0424265126141554,-1.1588533169070032
900103,51,0.1176591682398726,16692006,0.4880103929480649,54.89171773696903,0.03378973504672092,True,0.0390947293331999,0.0343144624511574,0.07233000856595524,0.07169919314108068,0.026238301268371567,0.026070380068716165,1.7629192584707576,1.7275950607579342,2.2895430467109876
900103,52,0.1634249486424406,2531370,0.9403563243938168,20.73156886282857,0.13776545301403362,False,0.141035,0.0377399111379567,0.15216982693155123,0.14969570601439952,0.03454564712240681,0.03408886822738414,0.4027485610980814,0.32580433856134416,0.5932697764071317
900103,53,0.1769574805177569,7870849,0.8436410039884854,23.81279793836828,0.06263128233998247,True,0.156607,0.0381892501991903,0.16537056025092017,0.16250050210350664,0.03522258177916659,0.03476512245274347,0.4158471880518111,0.32896283240912616,0.5328850504163178
900103,54,0.2971388376046249,17815241,1.4447760319465792,38.40647964408659,0.03822683362776598,True,0.275107,0.0421304085104416,0.2690860407297144,0.26409833155392304,0.039592076721601484,0.0395043081102047,0.8363772872196407,0.708545729292468,0.5229438399384267
900103,55,0.2052887182572551,17732437,1.038483142329906,25.414804825727725,0.15303733160046507,False,0.238136,0.0409425083497096,0.23703562227952685,0.23246359548854062,0.0384626810851458,0.038302919638930524,-0.7094727369990195,-0.8253949835684321,-0.8022781961031922
900103,56,0.1823421040260993,6307550,0.8506950970892709,218.3432081256031,0.0011506755254398911,True,0.191121,0.0393478806222989,0.19584813615020719,0.1921014098012427,0.036747865027910304,0.036388541472777286,-0.26819722308585725,-0.3675324298119074,-0.2231097541992037
900103,57,0.2704864969783032,14538484,1.3337479989177896,56.85743895146796,0.029669439086858384,True,0.192548,0.039388449132995,0.19264478690317738,0.18905163673648318,0.03622122882532139,0.03586079526657394,2.2708604099955902,2.149063204081816,1.9787145392585537
900103,58,0.1567218309168614,11550537,0.8385283443631868,24.043081168995144,0.07133290346865674,True,0.156971,0.0381925766542507,0.16576245847516996,0.16288023668448756,0.035244492251516435,0.03478732664914445,-0.17703015324339738,-0.2565117832820979,-0.006524018669760764
900103,59,0.2032504353031119,13213489,0.9597401877502896,51.55371246737515,0.009644674229432777,True,0.194149,0.0394342256668701,0.19771907012396983,0.19394028406191133,0.03675387467531947,0.036406987505127754,0.255724295779465,0.15049747075663916,0.23080040622576015
900103,60,0.1916297946300746,18752703,0.6761089356258194,24.178001809448485,0.196724866817105,False,0.167663,0.0385899706523179,0.1743264699553626,0.17119096359194164,0.035653388527088194,0.03521233842039373,0.5804451494847476,0.48532062139242477,0.6210627845770343
900103,61,0.2738162699811909,12212396,1.355277046661349,71.158808156538,0.02210324976562949,True,0.262632,0.0416849255936739,0.2568625425041505,0.25205525174345894,0.03903200632314879,0.038928575471013596,0.5589985755819739,0.4343544970934687,0.2683049045165683
900103,62,0.1692927229802499,19361968,0.76538063375743,27.33754276830437,0.06503734322320677,True,0.179565,0.0389991516575054,0.1853311699392002,0.1818659198129058,0.036257650592655635,0.035850114854299744,-0.3507156639178225,-0.44234655849982385,-0.2633974479743128
900103,63,0.1297307811287811,1761863,0.5857639030570521,589.8166147157915,0.0002618160858438464,True,0.106602,0.0366013618890989,0.1230840775383992,0.12144375933186734,0.032515461790495956,0.032147839658578266,0.25777849724662466,0.20441670591080677,0.6319103971830514
900103,64,0.2572639345356871,10435673,1.2864846520051378,22.03028238105241,0.2826309174420088,False,0.231883,0.0406599419518231,0.23202959488037017,0.22754226776705228,0.0382434831744879,0.03806517118658463,0.7808100119384109,0.6598337170331454,0.6242245639642151
900103,65,0.1871007632600765,8379906,0.9255010074162284,38.93953624261341,0.07312533246687088,True,0.176099,0.0388450561691306,0.18379527441058874,0.1803547630275183,0.036287600696556,0.03586977905479423,0.18806918833408734,0.09109141376220756,0.28322171069015906
900103,66,0.1371724330801919,17689123,0.5458177631274147,24.185594549286662,0.14044896624750927,False,0.11258,0.0367726471242814,0.12857885683562575,0.12678806871990386,0.03299472717556042,0.03260300946437463,0.31850938090960723,0.2604530172000179,0.6687697243300503
900103,67,0.272123275672519,10545733,1.51962141424325,26.7839604939488,0.10309209171002545,True,0.278236,0.0421955891154643,0.2723493242516424,0.26732186329176333,0.03971072179388572,0.03962593615602395,0.12116842771488041,-0.005692381525993804,-0.14486642930269558
900103,68,0.1700459758154889,17947186,0.7888160976388292,276.148343063909,0.0011966546923011271,True,0.135965,0.0375543206192765,0.14798196853863188,0.1456349490644043,0.03429430998265058,0.03384429295939723,0.7212745374935244,0.6433722471167707,0.9075114461795174
900103,69,0.1454582210444389,4382659,0.6631720944614432,1068.0998922314843,6.876249567366295e-05,True,0.148565,0.0379477804961244,0.15892163408460352,0.15623989539935146,0.03493501977898355,0.03447283618322894,-0.31275855278069215,-0.38538444017896456,-0.08186984627146776
900103,70,0.2196934993435099,12193919,1.0489182371214254,410.73417578029085,0.00033004519961525824,True,0.266296,0.041812072145099,0.26308086066235425,0.2581436745270052,0.03947010605159869,0.039372482102915496,-0.9765748342456699,-1.0992461297703304,-1.1145704641178034
900103,71,0.1885790896408359,10714827,0.8833490828556219,81.36575516946877,0.014919112975324639,True,0.170432,0.0386341477206715,0.17713069490668318,0.1739121347084963,0.03579409516216024,0.03536028509028296,0.41478610522769993,0.3198403167418349,0.4697163186319275
900103,72,0.1632709504185787,11910909,0.7515623164770541,226.6449486495829,0.001076779933903622,True,0.1919259999999999,0.0393453517499229,0.19484271748766127,0.19115322223955783,0.03653512470816547,0.03617697523567537,-0.770718713749276,-0.8641483318113977,-0.7282956767943333
900103,73,0.1430833068607873,3494486,0.6516317287334504,667.3384720182261,0.0003188250948900498,True,0.063279,0.0351576527478239,0.08984507646434148,0.08892355767826793,0.02910590556508284,0.028876859541505335,1.8755415250288692,1.829121250922821,2.2698986031064554
900103,74,0.1672778910793379,1367152,0.7678120910678378,128.75812784012476,0.005966107223306383,True,0.146577,0.0378482400171179,0.1565398461440629,0.15394470278631484,0.034710897603670764,0.03425337727913091,0.3892517863091534,0.3093565904829676,0.5469446153896549
900103,75,0.0897859653035778,3780411,0.4704715676887704,35.46470347633672,0.08054201844464974,False,0.097013,0.0362639841841219,0.11503504655814514,0.11359844010224496,0.03178356646236159,0.03145200476583263,-0.7571051504015874,-0.7944067977540391,-0.19928959431839113
900103,76,0.262994598643926,4797075,1.1599395633547085,20.904551692114016,0.2504417983161489,False,0.252334,0.0413980237125784,0.25072278735984,0.24593679055152015,0.039053807648343965,0.03893214718693203,0.4381419809830439,0.3142282922727093,0.2575146755299545
900103,77,0.1920323801322074,15632403,0.831954955161412,26.313859797768018,0.09439102444509753,False,0.1824,0.039075692915188,0.18838534966725584,0.18482928225970724,0.036437411840032456,0.036041354167042974,0.19985647151645655,0.10009027207977175,0.24650567689519978
900103,78,0.3204642081353357,3736591,1.6437628980676355,25.5357118566142,0.1293544185076938,True,0.280426,0.0423224118040726,0.27508023998766207,0.2699950472059018,0.03990790248994902,0.03982396456511548,1.267306293598988,1.1372175763710908,0.946028508977433
900103,79,0.108729451206164,19341826,0.5287732026220702,32.12573712672812,0.15354701534465168,False,0.176017,0.038888693584011,0.18099105911181868,0.17766713651199217,0.03594496340881677,0.03552526931217682,-1.9405253398655802,-2.0103402828316685,-1.7302599442811095
900103,80,0.220467932670312,11748510,1.0368616980583167,40.95702638471474,0.021356589601434495,True,0.256715,0.0415195378924234,0.2548071308225995,0.24996773035719727,0.0392006845388114,0.0390879675629748,-0.7547027775071192,-0.8759846557855204,-0.8730123014279136
900103,81,0.475291525006333,399284,2.566670349940613,82.66345517858497,0.013548196244507975,True,0.476031,0.0487393096046306,0.4430830491017337,0.4345158393771993,0.04534391938719202,0.04475931508830203,0.9109988736130266,0.7103152162381667,-0.015172044898985276
900103,82,0.051260069792692,5944608,0.2454722759571143,32.11857527579847,0.09010826256214188,False,0.0421499121992061,0.0343837505827073,0.073740781546525,0.0730936887141245,0.026408260761128073,0.026238368905316563,-0.8321256172676362,-0.8512757412227512,0.2649553186925365
900103,83,0.2082195313878814,19729614,0.885683308483177,34.823165918893366,0.07820411793878376,True,0.130497,0.0373880719274946,0.14304836275532404,0.1408518010250669,0.033962475902584485,0.03352452931119536,2.009505629071349,1.9189168899078397,2.078805548962408
900103,84,0.1849594866373965,19336580,0.8842361950059854,47.35741501166083,0.05242830326896437,True,0.170537,0.0387116576311449,0.17779770211517218,0.17454125144139487,0.03593443852420008,0.03549855631340962,0.29348334912612006,0.19930141714615116,0.3725618462225991
900103,85,0.1127905416231967,6234396,0.4911098515907227,35.88837174870247,0.07789805357266893,False,0.053482,0.0348027798573859,0.08238864164542864,0.08159935239190605,0.027969983206082877,0.02776957194725329,1.1232146210440883,1.0869473804745184,1.7041323097243954
900103,86,0.1986506791659394,5597571,0.9090344885304948,21.921076333861976,0.22690501897224752,False,0.198995,0.0396217947274156,0.20381823493592713,0.19985910354492709,0.03719484279224717,0.03687404757050546,-0.03277167706303751,-0.1389320503073842,-0.00869018772191964
900103,87,0.0696520197105054,8520688,0.1305099200265502,23.45580546396776,0.1784704356623155,False,0.075498,0.035505039341176,0.09818230109029216,0.09711311377694007,0.0300308176609301,0.029772453817008205,-0.922365829676655,-0.9500334523659831,-0.16465212820409073
900103,88,0.0354526220806503,633961,0.0807831575730818,29.243141584404206,0.0452036414738658,False,0.0372101544337703,0.0016463791542429,0.03734721655652241,0.037345488874546945,0.0016422083764542923,0.0016422045145024237,-1.1526376752594472,-1.1536870125840804,-1.0675137307166722
900103,89,0.1902966168373936,3098126,1.1017900594059906,20.757806087763647,0.27850235066378204,False,0.161992,0.0384318944360009,0.16934441065907896,0.16635614261967807,0.035413989403042495,0.03496239431035279,0.6847492767572403,0.5916364276235592,0.7364876817230062
900103,90,0.1334503275737393,4071161,0.6056910869674851,35.01982214322121,0.018183602619563595,True,0.079238,0.0356876215470593,0.10158981507739778,0.1004447241306402,0.030509786513350436,0.030234167306204585,1.0916657008882058,1.0442718923123255,1.519079311638981
900103,91,0.0985588143285492,18781316,0.4360441180722604,167.2950711855289,0.003946200527854131,True,0.062834,0.0351554181181876,0.08953217394803815,0.08861584211863616,0.02906963399404852,0.02884157278911003,0.34474445213567884,0.31051785455431197,1.016196542121825
900103,92,0.1037763973403691,20162759,0.6082222209818723,29.160594638758447,0.10902259221800635,False,0.076361,0.0356045850509093,0.09886477159871557,0.09777949256850732,0.03014293259779291,0.02988059073300821,0.20069565643617532,0.16294452192794162,0.7699962603459395
900103,93,0.1568872095084513,17396749,0.7253812261758851,25.15942129290421,0.12379402198968616,False,0.118208,0.0369774601345532,0.1324294361967151,0.1305423735028924,0.03320129919274607,0.032798178876392074,0.8032408172675022,0.7366510921680987,1.046021261809378
900103,94,0.149238386940449,5364602,0.7762735896894132,21.143873256925342,0.26866586916631296,False,0.1421369999999999,0.0377479936662099,0.15247474964117058,0.15000318844774682,0.03448063441196614,0.0340268727923387,-0.0224763971689465,-0.09386030030811844,0.18812620885877435
900103,95,0.0033922103467365,862802,1e-06,24.18355255243525,0.17479141898750894,False,0.0039613551484372,0.0010169857591089,0.004449078000758175,0.004449060733492983,0.0009593319915833875,0.0009593315729448346,-1.1016528764004894,-1.1016703949143865,-0.5596389099876817
900103,96,0.327984499273513,6116473,1.6191958530893915,29.19122955630292,0.0657536457955922,True,0.365629,0.0451198232755348,0.34987905780515033,0.34378696962073935,0.042451467886069315,0.04226371379109233,-0.37390160328402006,-0.5157550403297638,-0.8343228761469659
900103,97,0.1900400373254464,7350780,0.865506525161432,42.979379111757744,0.03200433052328231,True,0.204762,0.0397925628875185,0.20848664920845522,0.20443230582206479,0.0373437253936204,0.03704992268801293,-0.3884561006459225,-0.49396817507018603,-0.3699676926105045
900103,98,0.2182945058104776,9074789,0.8354219616196852,20.387722893242863,0.2178183871832126,False,0.174432,0.0387649179846066,0.18130150016501417,0.17795157904445896,0.036057464671077316,0.035634649908385815,1.1321263677274078,1.025945833488857,1.1315000286572314
900103,99,0.0972274655776279,7971752,0.3645307629621773,23.13968647467953,0.14940354955954863,False,0.140854,0.0376645919992337,0.1515889612426888,0.14914532756116128,0.034421203172037756,0.03396883907144437,-1.5283967130680571,-1.5793026000096868,-1.1582903758325511
900103,100,0.0707082255400969,650672,0.3110099618261248,23.243360983547205,0.11349738828038423,False,0.073142,0.0027790730248315,0.07332380995564275,0.07331721908793838,0.0027732904308276503,0.0027732766771684804,-0.9407620845480411,-0.9431339705611961,-0.8757504528153467
900103,101,0.1745955965464012,11314079,0.8304599539589129,50.80729718236565,0.03674120794015896,True,0.252651,0.0413549054945211,0.24744433049042577,0.24277332912540064,0.038633925481297716,0.03851109238304507,-1.77034013735262,-1.8856156353899347,-1.8874521056260176
900103,102,0.1597336915151438,12573332,0.7346461316456359,336.9278731502751,0.0009481805129169511,True,0.144178,0.0377746317369648,0.15343064450367527,0.1509451856319812,0.03443063393533102,0.033980090437936074,0.25863691855719523,0.1830650874249704,0.41180259872451913
900103,103,0.2945136472601712,17668252,1.4161356224287278,25.59343009927487,0.12762150977094144,True,0.291367,0.0427073427761096,0.28549397906175367,0.2802671113879058,0.040346380529765365,0.04026663665291207,0.3538049625318067,0.22355582037311428,0.0736793032679956
900103,104,0.1338522850364252,7415008,0.5810016609640711,41.01798535431967,0.05367046271796807,True,0.08863,0.0359503778380447,0.10889224795916318,0.10759291526679818,0.031247692286313317,0.030941468755180317,0.8486788386614843,0.798780173862461,1.2579084770722064
900103,105,0.0826888655505852,7818225,0.4787500838992223,26.775809316699483,0.12770915105414452,False,0.115199,0.0368309934216657,0.13056825554098872,0.12872759799901656,0.033106519903069065,0.032708625613175,-1.4075410258108492,-1.4462223794765263,-0.8826841588880636
900103,106,0.2964029513171787,18537240,1.2822531870713294,36.63598801224361,0.08103474983003711,True,0.229187,0.0406251590381924,0.2284778562944913,0.2240591347020457,0.038060039827174666,0.03786880526295038,1.9103802222646793,1.784682710031986,1.6545400167907733
900103,107,0.108158274703989,2455703,0.551538943018541,24.522985524472464,0.1761385399466806,False,0.094312,0.0361967423777344,0.11312694613382135,0.1117313060003335,0.03164968817410242,0.031324961968533946,-0.11406338816735419,-0.15698958556874484,0.3825281998997295
