,event_idx,seed,z_true,host_galaxy_index,in_catalog,s_tilde_phi_host,luminosity_distance,SNR,delta_luminosity_distance_delta_luminosity_distance,phiS,qS,ln_nb_truth,ln_wb_truth,ln_cat_truth,ln_catwb_truth,ln_nb_b_plus,ln_wb_b_plus,ln_cat_b_plus,ln_catwb_b_plus,ln_nb_b_minus,ln_wb_b_minus,ln_cat_b_minus,ln_catwb_b_minus,ln_nb_s_plus,ln_wb_s_plus,ln_cat_s_plus,ln_catwb_s_plus,ln_nb_s_minus,ln_wb_s_minus,ln_cat_s_minus,ln_catwb_s_minus,L_cat_no_bh,L_cat_with_bh,B_num,B_num_wbh,alpha_G_phi,D_tilde_phi,w_G,r_Malm,g_frac,L_comp,dark,sb_nb,ss_nb,slns_nb,cb_nb,clns_nb,sb_wb,ss_wb,slns_wb,cb_wb,clns_wb,sb_cat,ss_cat,slns_cat,cb_cat,clns_cat,sb_catwb,ss_catwb,slns_catwb,cb_catwb,clns_catwb,zbin,c_i,z_g,sigma_g,M_g,pull,in_window,s_tilde_recomp,mu_k,sd_k,mu_p,sd_p,zoa,slope_lnS_k,sb_pred_truehost,ss_pred_truehost,Eb_gen,Es_gen,Eb_null,Es_null,sig_dL_rel,b_true_eff,s_true_eff,c_nb,c_wb,z_GW,sig_zGW,sb_th_analytic,own_dlnS_b,Eb_null_det,Eb_gen_det,Es_null_det,Es_gen_det,mass_outside_smin,phi_var,th_var,cov,sky_in,chord_over_rad,z_min_ball,z_max_ball,z_in,recovered,n_cand,true_in,lnLcat_truth,lnLcat_b_plus,lnLcat_b_minus,lnLcat_s_plus,lnLcat_s_minus,pi_true,sec_b_true_only,sec_b_imp_only,sec_s_true_only,sec_s_imp_only,tw_sb,tw_ss
272,84,900103,0.1849594866373965,19336580,True,0.7985564452941981,0.8842361950059854,47.35741501166083,0.0027487269836625,0.0916687824743537,0.7436184879565229,-4.206933264814674,-6.77936997120155,-2.802597998196233,-5.819946723717712,-4.175737729663745,-6.723042682634077,-2.7556581289672417,-5.513755815583884,-4.26162863780552,-6.827950423748757,-2.886770034395427,-6.16691568044322,-4.172762502363111,-6.737378066842988,-2.7512194368328258,-5.584759557476079,-4.24330878204555,-6.808630310083088,-2.8582991295914604,-6.016305713998293,0.0606522832362344,0.002967763251962,4804690.021853644,902662.2100416037,58688310.0,947092100.0,0.0619668411108587,0.3827762,0.1878711,0.0035966650490744,False,2.1472727035443784,0.099767505501871,0.1017767678510208,-58.74959459979623,-0.0183556328335486,2.622693527867015,0.1007658887396566,0.1027952579747069,19.367090050665947,0.1059963418540852,3.277797635704627,0.1514335537540051,0.1544833417227959,-93.08041742550732,-0.035987452729823,16.328996621483416,0.6102984273436984,0.6225894999292916,-101.94512147919887,0.323263044137449,1,,0.170537,0.0387116576311449,3041867.608939257,0.3725618462225991,True,0.7985564452941981,0.1777977021151722,0.0359344385242,0.1745412514413948,0.0354985563134096,False,-2.564738042510881,7.712985415736301,-0.6051108940330143,-0.5910951177552011,0.0489456253268787,1.5106618958446107,0.0935710559060662,0.0592921931550308,-0.0027820143009382,0.98787007036448,0.6593400622795499,0.161745262964527,0.1887049043884586,0.0099778611861356,9.17953845844397,-2.9519427020190085,-0.0896048288701221,-2.6228736236533625,0.0508554291236698,0.0087527029930399,0.0021848573173977,6.86155543188724e-06,0.0004940434331858,-4.404243029858338e-06,True,0.4930732780636798,0.1116782083833809,0.2522488305983859,True,True,6193,True,-2.8025979981962323,-2.7556581289672413,-2.8867700343954255,-2.751219436832825,-2.858299129591459,0.0005356112723367397,8.081541331166875,3.275528153502094,-0.5939471975058566,0.1518311384854111,3.2777976357046046,0.1514335537540045
273,90,900103,0.1334503275737393,4071161,True,0.9207890871487842,0.6056910869674851,35.01982214322121,0.0003306434042262,0.7026343328934394,1.601985787393068,-4.6261178589543,-6.848101199260786,-3.0043893841750235,-4.243669627033287,-4.730239364835651,-6.843953953473504,-3.132986133189628,-4.238722690092649,-4.610468426391759,-6.95587003445841,-2.98532456583386,-4.373679865117108,-4.709915386172217,-6.90549535252719,-3.1076336804725533,-4.312548440458446,-4.599055358767305,-6.870181479038344,-2.97146135562474,-4.270074878952461,0.0495690127129705,0.0143548182435356,1674533.0223793632,162849.22739281415,58688310.0,947092100.0,0.0619668411108587,0.3827762,0.09725053,0.0012535115413729,False,-2.994273461097285,-0.1567797542810805,-0.1599372117698822,-221.18018329702727,-0.4723461015947116,2.797902024622667,-0.0499413588278537,-0.0509471501569384,-259.05397352585345,-0.6616624788828297,-3.69153918389421,-0.1925767486196529,-0.1964551377642618,-273.8298266836014,-0.5854163941968096,3.373929375611473,-0.0600666867240518,-0.0612763965535769,-312.65825285795574,-0.7932851919672244,1,,0.079238,0.0356876215470593,463533.8938044081,1.519079311638981,True,0.9207890871487842,0.1015898150773977,0.0305097865133504,0.1004447241306402,0.0302341673062045,False,-1.2206676498639504,26.72966214441784,1.3353194450607233,-2.560553590093676,0.0085049296255025,-1.8452102922037776,0.0594939292408313,0.0300212484727214,-0.0010610180022919,0.9909662033516607,0.8194493895475455,0.8380108036615941,0.1338497255479529,0.0036844388062518,36.86499813566266,-1.3276355471516714,-0.291997175135477,-1.2457790680045708,0.0248807675912715,-0.0208402339001726,0.0056884101739609,0.0001028583975408,0.0018738881565168,-3.6375710056642535e-05,True,0.8156215383148907,0.0861767537707496,0.1681304262106439,True,True,12932,True,-3.004389384175023,-3.132986133189626,-2.985324565833859,-3.1076336804725524,-2.9714613556247387,0.00016590608464169904,26.875945504879482,-3.6965338063978948,1.3508379130898187,-0.19278434412523054,-3.691539183894166,-0.19257674861965293
274,91,900103,0.0985588143285492,18781316,True,0.9338062942163672,0.4360441180722604,167.2950711855289,1.5572498606036222e-05,5.993305040920123,0.9107284345599862,-4.5181011510039735,-7.056204656952389,-2.730105523441118,-4.326245670660373,-4.681596766407568,-7.307850936703951,-2.899551532839212,-4.593037073540038,-4.417159729552213,-6.953145219772016,-2.625962251216751,-4.218055324057231,-4.723602455977878,-7.300314001207206,-2.9432561768072167,-4.584985239652454,-4.3808302786453845,-6.893065793465655,-2.5885595676633013,-4.155230720394686,0.0652124078673565,0.0132170757144106,333963.3261731683,40746.94600270878,58688310.0,947092100.0,0.0619668411108587,0.3827762,0.1220102,0.0002499961948546,False,-6.610925921383859,-0.484753061987768,-0.4945157203923009,-156.38548487958423,-0.5680508240244466,-8.86764292329838,-0.5759359386402372,-0.5875349697196541,-371.467106427974,-0.6741177881912028,-6.839732040561519,-0.5016167551790739,-0.5117190390320577,-163.25684293431618,-0.5961431858181491,-9.374543737070184,-0.6077646696254653,-0.6200047137328029,-396.5026406913075,-0.7303492011506427,1,,0.062834,0.0351554181181876,1987213.3054627248,1.016196542121825,True,0.9338062942163672,0.0895321739480381,0.0290696339940485,0.0886158421186361,0.02884157278911,False,-1.0681121455001246,7.610398143339736,-0.1356796762141827,12.409535691065033,3.2538496598187225,12.478216902733358,3.836722626749175,0.0090500028880109,-0.0008621589348872,0.9921546585352542,0.9676783917336792,0.950091605943933,0.0986779647698137,0.0008354951144202,11.493411944566509,-1.152495090063096,-0.3560901740416359,-1.126559761140256,0.0185075567914145,-0.0239556914126922,0.0077007528475658,5.71868019908208e-07,3.7984829606098897e-06,5.546900787897887e-07,True,0.9356156935711554,0.0672320220408069,0.117852836938338,True,True,40,True,-2.730105523441117,-2.899551532839211,-2.62596225121675,-2.9432561768072167,-2.5885595676633004,0.008675787934737007,7.604224966516693,-6.956556353279986,-0.13612139884835509,-0.5044785120710533,-6.83973204056153,-0.5016167551790751
275,96,900103,0.327984499273513,6116473,True,0.4685853707763453,1.6191958530893915,29.19122955630292,0.0043235419354122,1.4159609614525557,1.9863285141275384,-3.2512828339045585,-4.577219209826347,-3.440367752664605,-8.391744864115564,-3.1859064571940974,-4.576077425654063,-3.0321098195596177,-7.784057236967716,-3.307408186727435,-4.577918947053654,-3.963463679455521,-9.109139241408752,-3.242321694225216,-4.576735481030105,-3.375351762204088,-8.088578244438219,-3.257124720386704,-4.577495079717376,-3.4848108443351054,-8.617252357700279,0.0320528956223724,0.0002267313176702,31761228.71767721,9726070.374725375,58688310.0,947092100.0,0.0619668411108587,0.3827762,0.3062246,0.0237756235521842,False,3.03754323833344,0.0209346403617397,0.0213562524333279,23.12755971896174,0.0259692673941961,0.0460380349897704,0.0010742347654991,0.0010958692591913,1.1051173624432309,0.0017305243109465,23.283846497397587,0.1547985184745951,0.1579160749706764,-287.0949842148218,0.171279173563634,33.12705011102592,0.7476581010507746,0.7627155214495439,-274.26687536335146,0.6465491845648155,1,,0.365629,0.0451198232755348,49200709.71307145,-0.8343228761469659,True,0.4685853707763453,0.3498790578051503,0.0424514678860693,0.3437869696207393,0.0422637137910923,False,-3.4111247433549483,-18.3432346711567,0.0171413527918831,-1.452100167054825,0.0251777186091408,2.415353791435659,-0.0201576603893453,0.0406088279377294,-0.0044610126062136,0.9955772060584366,0.1339972421370994,0.0013662512594525,0.3207816193226516,0.0111252451829305,-20.63260960124232,-4.616506891566072,0.0522254379479832,-4.004474803126098,0.0417059394912119,0.1360711570142209,0.0063054208456798,2.326275139401633e-05,0.000755786394262,2.885926724652342e-05,True,0.1586027251905956,0.2057141797078825,0.4064917303181206,True,True,4337,True,-3.440367752664603,-3.032109819559617,-3.96346367945552,-3.3753517622040867,-3.4848108443351054,0.002437361522985341,-18.559212985576057,23.388155638841823,0.0305006693168087,0.1550691281878268,23.283846497397576,0.154798518474597
276,97,900103,0.1900400373254464,7350780,True,0.7342321013942507,0.865506525161432,42.979379111757744,0.0010242771722435,3.15835168077062,2.9848045068276425,-5.824452327547356,-8.483076658424611,-4.389263217115998,-6.923249272175078,-5.841972289139489,-8.43266683612882,-4.415135282984464,-6.761677130772297,-5.850486160111832,-8.55564945186316,-4.427786785543738,-7.194303636130044,-5.834346109010496,-8.473152738219769,-4.403846977905212,-6.889982369225634,-5.843698925007132,-8.507001168317547,-4.417696817088058,-7.0068282444496734,0.0124098692321708,0.0009846254211889,895394.1405646623,138206.22267795636,58688310.0,947092100.0,0.0619668411108587,0.3827762,0.1543524,0.0006702685908699,False,0.2128467743085726,0.013226879228823,0.0134932612566941,-108.88448539152272,-0.2426075231396213,3.074565393358464,0.0478689089093161,0.0488329622439419,-55.40742785689279,-0.1165615723703371,0.3162875639818541,0.0195866304090675,0.019981094306202,-160.98908574051495,-0.3581400013329743,10.81566263394369,0.1652450214491911,0.1685729647340524,-273.70555638046136,-0.418871921854291,1,,0.204762,0.0397925628875185,5200935.830429927,-0.3699676926105045,True,0.7342321013942507,0.2084866492084552,0.0373437253936203,0.2044323058220647,0.0370499226880129,False,-2.9408546162310527,-17.403181186896393,-0.6000142537060553,-4.199508130635174,0.0421857002996949,-0.963465049849736,0.0471453523681339,0.0369775727771814,-0.0033652649954019,0.9921324746658068,0.6800003229875011,0.2948382194721122,0.1851156071823628,0.0061252344111738,-19.66139760112847,-3.502567455517097,-0.056187368925309,-3.130849771833263,0.0529664193166043,0.0327485745795481,0.002263387396292,6.360372369085486e-05,2.245947987681412e-05,-1.0753812539273495e-05,True,0.5658138963865306,0.117730274499914,0.235154693875047,True,True,265,True,-4.389263217115996,-4.415135282984458,-4.427786785543736,-4.4038469779052125,-4.4176968170880535,0.018711286648047012,-17.47747368132284,0.6217152279036853,-0.5976010641817944,0.03149707353878344,0.3162875639819429,0.019586630409060037
277,101,900103,0.1745955965464012,11314079,True,0.6523404468227626,0.8304599539589129,50.80729718236565,0.001349916360902,2.988038312089694,1.05694478801769,-3.772916752707595,-6.53201038911816,-2.2669903327977434,-4.816537813417408,-3.750529400129892,-6.4379034574958665,-2.2364416306778985,-4.564657242600219,-3.861326966642213,-6.643735087970181,-2.390215424254669,-5.183055409415622,-3.788896776960906,-6.505881183905885,-2.2889508228294124,-4.74249951877798,-3.7950111236732136,-6.591735251686466,-2.2973884685848587,-5.000815175343206,0.1036235837387141,0.0080947642643649,5880986.391625534,903969.7273586342,58688310.0,947092100.0,0.0619668411108587,0.3827762,0.1537106,0.0044023523083975,False,2.7699391628080328,0.0086469920455965,0.0088211376801217,-165.05715339228732,-0.3169874607169162,5.14579076185786,0.1214159870401972,0.1238612378271898,-44.04441807432047,-0.2796998364693505,3.844344839419267,0.0119326330618518,0.0121729496881601,-231.690973342702,-0.4359104786691876,15.45995417038506,0.3653135048878529,0.3726707167106279,-286.59256295256563,-0.9177927005793716,1,,0.252651,0.0413549054945211,13611892.310650198,-1.8874521056260176,True,0.6523404468227626,0.2474443304904257,0.0386339254812977,0.2427733291254006,0.038511092383045,False,-3.144504626480872,-49.01049638753293,2.3456107618152164,-3.8172153972519287,0.1540207351163027,-0.3471544696238967,0.1197127334740438,0.0442419983829548,-0.0037288928560509,0.9968205897608798,0.7298438324121466,0.344492386083563,0.1783633486149735,0.0070775601817082,-56.09381506481191,-3.9201474991896856,-0.0065809944611071,-3.417063141040444,0.0546085842311104,0.089022839938758,0.0029507220653617,7.492523240314761e-06,1.399401946774314e-05,-2.4128828708295804e-06,True,0.8581982416468014,0.1107188729554961,0.2306580797073827,True,True,219,True,-2.2669903327977425,-2.236441630677898,-2.3902154242546683,-2.2889508228294115,-2.2973884685848582,0.00048821548100281414,-48.93080269905434,3.8720147967215013,2.336045494080516,0.011009432101474639,3.844344839419256,0.011932633061852499
278,102,900103,0.1597336915151438,12573332,True,0.8452699659960794,0.7346461316456359,336.9278731502751,8.990462850754524e-07,3.777907654956848,1.985225668751356,-3.833016529738176,-6.311467933087069,-2.238808924033644,-3.8909011190152847,-3.843174620000985,-6.075369426152697,-2.2515676034451144,-3.5674278956634864,-3.869889142510828,-6.581576223280432,-2.2852823016906787,-4.305619181951852,-3.847953743908254,-6.171969229663583,-2.257581773206868,-3.696410579983656,-3.8520833336546216,-6.488751121886303,-2.2627845547211525,-4.156159450286697,0.1065853800895383,0.0204269306463247,4157111.608645448,520497.2718596959,58688310.0,947092100.0,0.0619668411108587,0.3827762,0.1252065,0.003111904817982,False,0.6678630627460769,0.0058401218263498,0.0059577386479904,-117.57675758865436,-0.2830996338993806,12.655169928193354,0.4479972482955818,0.4570196649531394,-85.02445814747571,-0.314573823297359,0.842867456139107,0.0073578441795652,0.007506027089487,-148.08014267126302,-0.3559014398690862,18.45478215720913,0.6501830876682695,0.6632774152405005,-228.1120989619212,-0.5891755504885507,1,,0.144178,0.0377746317369648,1213161.179164252,0.4118025987245191,True,0.8452699659960794,0.1534306445036752,0.034430633935331,0.1509451856319812,0.033980090437936,False,-2.1297769606745462,4.904868987399813,-0.6908922930949829,15.681209137051733,4.87113917056429,49.55770462067024,4.909848739586229,0.0012906629084032,-0.0021722659163994,0.9869144582629188,0.797204927507316,0.6972654839446426,0.1596534727426514,0.0001870130789474,6.005906356390055,-2.398888906203028,-0.1168601178514297,-2.100193754202301,0.0500332548697337,0.0037772471005928,0.0021176696214753,2.213385952384067e-07,5.527373452199274e-06,2.108945887491674e-07,True,0.3940466516482641,0.1123704544101346,0.1857524462506556,True,True,79,True,-2.238808924033665,-2.251567603445135,-2.285282301690699,-2.257581773206889,-2.262784554721173,0.0795792705079082,4.897891574454194,0.5354190887626231,-0.6910926357739698,0.06930889811634601,0.842867456139107,0.0073578441795646085
279,103,900103,0.2945136472601712,17668252,True,0.5784099371926387,1.4161356224287278,25.59343009927487,0.0162872497562145,5.495910830904618,1.1460881348554175,-3.4108565014486394,-5.263241705943879,-2.933503342961782,-6.553714273861718,-3.328004324854079,-5.251435656581652,-2.647535576385214,-6.025113498574541,-3.494323752765154,-5.271019569475434,-3.300078572052027,-7.15962162327414,-3.3909409508024946,-5.25606695921258,-2.859240414821405,-6.201418374828183,-3.420551770262438,-5.266741433226338,-2.9711811791219342,-6.783012500087547,0.0532102973070272,0.0014248136099357,23107919.33641352,4820887.411659228,58688310.0,947092100.0,0.0619668411108587,0.3827762,0.2086249,0.0172979828992266,False,4.1579856977768666,0.041876022473233,0.0427193823915187,-1.5376868048855297,0.0850887103319225,0.4895978223445452,0.0150959859214555,0.0154000107237465,10.07046457668137,0.0305962859416331,16.313574891670314,0.158308147056219,0.1614963855296945,-201.5186562841941,0.3045883024595119,28.362703117489986,0.8224982997383087,0.8390629603218387,-193.26643531311527,1.0240141636713394,1,,0.291367,0.0427073427761096,16483856.036139512,0.0736793032679956,True,0.5784099371926387,0.2854939790617536,0.0403463805297653,0.2802671113879057,0.040266636652912,False,-3.221206024333681,-0.1367169085821323,-0.6555073792733058,-1.356664929933737,-0.0259776465016058,0.8063568259624049,0.037167203758364,0.0901195533462152,-0.0040475462620989,0.998023518446854,0.2609313409548041,0.0170495977311603,0.2857903593066457,0.0221067913037039,0.1808307668757593,-4.146503429817962,0.0040594282068861,-3.680808455551246,0.0517499632358754,0.0938917649136269,0.0035723746437753,3.5595177931287794e-05,3.224645988501955e-05,1.1941314391900009e-05,True,0.2736756204407644,0.1543266597761632,0.4032029398272418,True,True,583,True,-2.9335033429617807,-2.6475355763852138,-3.300078572052025,-2.8592404148214032,-2.971181179121933,0.008849817351492234,0.018015622896871974,16.449603815090885,-0.6570703721793139,0.1654810203248058,16.313574891670278,0.15830814705621904
280,104,900103,0.1338522850364252,7415008,True,0.912167753089843,0.5810016609640711,41.01798535431967,0.0028805185683608,1.9460110008616245,1.5062311198504894,-4.473194488433353,-7.309731196399251,-2.801620320758536,-4.998768109146096,-4.5630883400352165,-7.214699392231368,-2.906772837919819,-4.850744475785458,-4.449991260205856,-7.449279017610168,-2.7747313073969675,-5.232514084181913,-4.547596012953869,-7.242395251172742,-2.8885349018662345,-4.893085813002683,-4.451847477221957,-7.412772158399377,-2.7768787492106304,-5.16918354451338,0.060711610601887,0.0067462525290706,1498612.5305645824,237675.5082713244,58688310.0,947092100.0,0.0619668411108587,0.3827762,0.158597,0.0011218220709911,False,-2.827426995734017,-0.1354088778094343,-0.1381359376728086,-166.72655843591676,-0.4417040732158065,5.86449063447001,0.2409493329150888,0.2458019191378643,-111.2900426075858,-0.2972612575155676,-3.301038263071288,-0.157905645407956,-0.1610857777209811,-195.65875949928645,-0.5176198942140731,9.54424020991138,0.3904611564428723,0.3983248280511743,-214.3058541879484,-0.5389341920947304,1,,0.08863,0.0359503778380447,1213161.179164252,1.2579084770722064,True,0.912167753089843,0.1088922479591631,0.0312476922863133,0.1075929152667981,0.0309414687551803,False,-1.3262200573907124,14.56461260876888,0.1603613517217698,-1.6947789672495517,0.0055488572483798,-0.5502301742762199,0.0632694048477458,0.0923757474787787,-0.001193548489721,0.9902001233138384,0.8613305387136532,0.6248817962841737,0.1288217733729186,0.010892863133023,19.81227223514319,-1.4486543192442136,-0.262549766744151,-1.3408054277094974,0.0279510188713149,-0.0197999005858323,0.0049151444092632,6.21346340777766e-06,7.01900270742251e-05,6.002913054135593e-08,True,0.3428631028000304,0.066594651884586,0.1867741161946434,True,True,568,True,-2.8016203207585346,-2.9067728379198177,-2.7747313073969675,-2.8885349018662345,-2.776878749210629,0.009017547259972013,14.460338401766037,-3.4527651721004915,0.15289989888880542,-0.1604791354667534,-3.3010382630712543,-0.1579056454079579
281,106,900103,0.2964029513171787,18537240,True,0.6917098539528491,1.2822531870713294,36.63598801224361,0.0065666306800167,1.3046437548873724,0.342746895667293,-4.483985336630046,-6.651398484777312,-3.845915914761976,-7.112312798772265,-4.421597951302284,-6.62985602322492,-3.65522731659035,-6.669436901441905,-4.5576679788825984,-6.666893054424156,-4.109638850187216,-7.6121956299871645,-4.470516056510483,-6.638781891521746,-3.8026135974477815,-6.8310051095238045,-4.487867288671142,-6.657509522251279,-3.8586404878767175,-7.281778267503691,0.0213668224080481,0.0008150078614881,7415073.333436745,1176013.961294861,58688310.0,947092100.0,0.0619668411108587,0.3827762,0.1585978,0.0055507295940824,False,3.401750689507854,0.0245383478454872,0.0250325365914949,-28.238142311975967,0.0798190690929837,0.9259257799808962,0.0264848693688203,0.0270182599810966,15.119729763870549,0.0541618480320888,11.360288339921654,0.0792339883021926,0.0808297169782553,-182.58584313403543,0.2545742731434646,23.56896821363148,0.6374895135689056,0.65032819958344,-142.5173347113473,0.9311397142037832,1,,0.229187,0.0406251590381924,13611892.310650198,1.6545400167907731,True,0.6917098539528491,0.2284778562944913,0.0380600398271746,0.2240591347020457,0.0378688052629503,False,-3.0732160592506506,21.712654034877687,-0.2409912764827041,-2.2034030847479165,0.0621209471545829,0.1256951824536557,0.056185746229895,0.0631971522060481,-0.003594832675944,0.9949754502335612,0.3064251684710488,0.0390828989156416,0.262149565759846,0.0143661518921829,25.00906596570589,-3.7495238530251696,-0.02908358275082,-3.3106543397006254,0.05502952329362,0.0625405970273542,0.0024182442379745,1.790016732872289e-05,0.0006532677663519,-5.507148014811328e-06,True,0.6593934955153831,0.1551250943958597,0.3506502121546661,True,True,7630,True,-3.845915914761974,-3.6552273165903455,-4.10963885018721,-3.802613597447777,-3.858640487876716,0.0014487358302755335,23.788665705367904,11.343879678399293,-0.14259186732300527,0.07953464626152507,11.36028833992161,0.07923398830219709
282,108,900103,0.0784329772019505,16103052,True,0.9056994863395356,0.3099466086342188,95.98280691546908,0.0003037097163216,4.831827022829438,0.8545926125663952,-5.319754736139045,-6.488164996641125,-3.5174160724901182,-3.7129860875775416,-5.69488362493613,-6.758289606405896,-3.9010862937577233,-3.984971595616268,-5.068791025978253,-6.365520791608636,-3.2623138426263627,-3.58965018667736,-5.602982474722643,-6.799938454365164,-3.806780164755368,-4.026955139828964,-5.192173782731096,-6.371503229359955,-3.387599586500518,-3.595664422352496,0.0296760168608616,0.0244045402645384,85016.31488294844,8586.185351432838,58688310.0,947092100.0,0.0619668411108587,0.3827762,0.1009946,6.364098556822991e-05,False,-15.652314973946924,-0.5809712237551972,-0.5926716626902865,-310.4129465907324,-1.2958335626313564,-9.819220369931502,-0.6058989058007357,-0.618101374457163,-368.7010118307055,-1.62439768127743,-15.969311278284016,-0.5928108588514028,-0.6047497414852377,-321.4199785096239,-1.3283097547833196,-9.883035223472705,-0.6099371819808433,-0.6222209792847431,-371.62401784636256,-1.637183086210017,1,,0.095528,0.0362122250699664,1213161.179164252,-0.4720787735362809,True,0.9056994863395356,0.1140370173915321,0.0317137085240118,0.1126219672108927,0.0313857428151038,False,-1.4063795578323623,-35.21928866698069,-0.5560079489003413,-0.32823074291206,0.0403113184169939,0.9700710272134708,0.0957130939144356,0.0562266817740086,-0.0012916604419416,0.9896585506971012,0.9816578521825308,0.994040877665626,0.0714995555227557,0.0038139647616623,-45.6735500643332,-1.54134998446592,-0.2348016866423017,-1.4021412550450014,0.0325086187116246,-0.0158239412145962,0.0042121857273472,2.25634722934143e-06,4.395471920593561e-06,-1.2854441220363826e-07,True,0.3923420954723896,0.0416146819202409,0.0967035196843037,True,True,26,True,-3.517416072490117,-3.9010862937577206,-3.2623138426263605,-3.8067801647553665,-3.3875995865005177,0.04227338075684341,-35.22494832632512,-15.16036383895587,-0.5557629548378923,-0.5944880997277375,-15.969311278284003,-0.5928108588514035
283,110,900103,0.3558494187995776,15353598,True,0.5414918028637151,1.8322124790514551,175.34537635840928,2.3838891741727e-05,4.44620094187232,0.9967587694608584,-3.2263069407267344,-4.768003624189085,-4.217734301772057,-8.456480852720452,-3.152117221972449,-4.765760294421726,-3.392653059440624,-7.5607494305120735,-3.26686358147402,-4.769061295071379,-5.301470335208564,-9.602493325845352,-3.2009621251157765,-4.767091626751086,-3.8619301438965934,-7.993544657466539,-3.2538461114919195,-4.768817815739022,-4.819600219707062,-9.20121777024478,0.0147319849531445,0.0002125186406544,35344460.95126579,8035279.039052622,58688310.0,947092100.0,0.0619668411108587,0.3827762,0.227342,0.0264579373078369,False,2.8686589875392743,0.0747892507654954,0.076295464887301,84.08269501749999,-0.0182690510052728,0.0825250162413082,0.0024411998779582,0.0024903642925325,2.964147212660695,0.0008142805662754,47.7204318941985,1.3543500094900345,1.3816258691795205,-646.6369777626845,-2.048581259198291,51.04359738333195,1.7079076950043226,1.7423040108201084,-625.7026272913047,-2.3461251286344984,1,,0.313743,0.0434091331261715,22296900.01363584,0.9699898562174124,True,0.5414918028637151,0.3059919526350697,0.0410718626222376,0.3005143459162507,0.0409842993304398,False,-3.259549106932736,35.183738448698506,0.1238784502675348,-2.552293936315672,0.1871805940619759,1.2520202615722225,0.5598328176266927,0.0026648157955091,-0.0041694659600995,0.9978680467306004,0.0600679689934097,0.0015497900558137,0.356487592011596,0.0008073541380081,39.31042266585569,-4.265917627118008,0.0145171542518087,-3.785302483485525,0.0499691871295903,0.1025551872973886,0.004076105826469,9.538033076993277e-07,6.904768417007585e-07,1.4338253529363674e-07,True,0.6360435094878529,0.2554675134556057,0.4122025528831831,True,True,6,True,-4.217734301772032,-3.392653059440599,-5.301470335208528,-3.8619301438965685,-4.819600219707037,0.49183429705260284,35.17371896356991,59.76122843801059,0.12318716548869339,2.874448590304768,47.72043189419822,1.3543500094900343
284,111,900103,0.1014353794798089,224499,True,0.933489430418271,0.4518869325780276,69.61143882866557,3.4510848788844616e-05,1.190023022944957,1.6595142472922289,-5.618705250448962,-7.968795778194153,-5.5221321756509045,-8.88756943601546,-5.520594786654097,-7.944421960238844,-5.065880738526642,-8.195473991538083,-5.681860792800344,-7.983718866666196,-5.942588218028034,-9.801550377970509,-5.595705967617639,-7.964523527101238,-5.399484914638607,-8.727869763962172,-5.650558352144174,-7.973920730470978,-5.715512962193722,-9.11918081464645,0.0039973158698178,0.000138094898892,2824437.062099075,319679.7698445075,58688310.0,947092100.0,0.0619668411108587,0.3827762,0.1131835,0.0021142995736159,False,4.031650153656163,0.0775729861259292,0.0791352631373658,87.38730360870805,-0.0737122557869554,0.9824226606838016,0.0132896524538651,0.0135572986997496,23.62682370816272,-0.0070991431770365,21.91768698753478,0.4469311509427338,0.4559320969895868,89.4884868678325,-0.5888902638255715,40.15190966081059,0.5533973949841715,0.5645425122672578,-554.7137436941796,-0.5986991817680325,1,,0.092816,0.0151103258386383,10768692.872787869,0.5704297559069481,True,0.9334894304182668,0.09279397359736,0.0143189563729324,0.0925823387146641,0.0143034741602014,False,-1.0334958529955989,43.5212773781798,-0.4805253232000031,-0.9782856307347068,0.1454251791546012,0.4197566904795036,0.1484560869599924,0.0130001402482836,-0.0001936601245734,0.9989187610934958,0.1783017286602404,0.0247252650384787,0.1020269680536748,0.0012382878507945,48.846230731974025,-1.1280064032390202,-0.3928585903879527,-1.3445581511407114,0.0526551222122829,0.0511891269931551,0.0027242993928892,4.477168682463689e-05,7.332330453836488e-05,-2.6991539543160915e-05,True,0.2161095167644785,0.0687505900489096,0.1231084043750139,True,True,56,True,-5.522132175650891,-5.065880738526626,-5.942588218028031,-5.399484914638585,-5.7155129621936975,0.09868633654714849,43.580803808733435,21.027004061010455,-0.47948505697257643,0.550975121657338,21.917686987535134,0.44693115094273006
