event_idx,n_cand_nomass,n_pass_mass_filter,z_min,z_max
64,4230,4228,0.0694051081009498,0.4652053627220359
65,875,875,0.10869959783935797,0.2739536856647361
66,1213,1207,0.02043032118583993,0.23637062076469725
67,411,411,0.17808200008200653,0.4088315953368003
68,6,6,0.11995879665248185,0.19808942919717787
69,3,3,0.10249011171105926,0.16885132035006092
70,3,3,0.15631406699843683,0.2540221747472145
71,55,55,0.12746894039487133,0.22793631800962028
72,37,37,0.11472343498547799,0.1896523900655448
73,0,0,0.10071606096539551,0.16636967872698719
74,13,13,0.11495131299000252,0.19659289468432722
75,1956,1946,0.03708507620826142,0.17999394270132535
76,2482,2467,0.06487266329814079,0.42423115113489746
77,1297,1297,0.08582958562952427,0.2677488763562507
78,274,274,0.1840742378042596,0.4465037645164416
79,1250,1244,0.011257149148651138,0.2411382081494017
80,2805,2805,0.146068013775931,0.2647722519280854
81,19,19,0.3395031950046847,0.5489542336086696
82,776,751,0.0,0.1342469408122238
83,425,425,0.10077569663922187,0.26883470245500957
84,6193,6189,0.11167899657521366,0.25225000101658235
85,530,527,0.041576587995205146,0.1828819145482546
86,1717,1708,0.03700330036283822,0.36319379172595945
87,5984,5857,0.0,0.16943618306743527
88,3741,3383,0.0,0.05932914592906605
89,8389,8325,0.04296464092674283,0.4290668717429941
90,12932,12868,0.08617834978717566,0.16813291919501652
91,40,40,0.06723245651743193,0.11785353766758846
92,11869,11851,0.045284348298967485,0.22949146545008303
93,2530,2499,0.05654499576287914,0.2639026137730561
94,9178,9113,0.0,0.36174285234726833
95,941,913,0.0,0.1362963456285255
96,4337,4337,0.2057131709381363,0.4064902563013491
97,265,265,0.11772933010465542,0.23515325899772258
98,12185,12135,0.029659120318102666,0.3434961843134356
99,4173,4098,0.0,0.20261073360360857
100,1651,1626,0.0,0.16611564740525428
101,219,219,0.1107141903821697,0.23065099552290239
102,79,79,0.11237110513563595,0.18575347725731986
103,583,583,0.15432759192233328,0.40320423349691986
104,568,568,0.06659598478478827,0.18677610575554798
105,11845,11560,0.015750513993547217,0.21347403706261053
106,7630,7630,0.15512969005367713,0.3506568358932709
107,5512,5489,0.0038447481445311746,0.26036805183681144
108,26,25,0.041612871253123795,0.09670062745679957
109,13079,13041,0.03702150405238328,0.24403310923929303
110,6,6,0.2554713211342119,0.41220836075393713
111,56,56,0.06875117446972981,0.12310934296932041
112,10183,10079,0.06538426648472902,0.1857594901022762
113,4003,4002,0.14262907625750698,0.2780293468979674
114,83,83,0.13489140862038598,0.22479133560450484
115,3,3,0.17097244087519706,0.27698589427998205
116,1,1,0.2308241617437394,0.3700222585589188
117,278,277,0.10104746014837752,0.2078117942737725
118,16,15,0.01889143105183128,0.05939986657680199
119,7889,7885,0.09028129734997098,0.3973682581006244
120,754,753,0.03824609549001759,0.29197260436573247
121,881,880,0.10002492491723536,0.22875837956321876
122,2507,2505,0.08419517174590091,0.2900203872725178
123,6987,6981,0.07054139540207811,0.32383345172334077
124,10018,9995,0.11229952314861295,0.26135059043451203
125,9764,9694,0.018635385292053355,0.22099705869670383
126,27,27,0.10633117321347657,0.19374077840658224
127,7420,7420,0.25736109653395745,0.493533893453668
128,7881,7881,0.1353669267116977,0.30445750482623335
129,643,643,0.033351791810965516,0.34396985066414665
130,7167,7147,0.022919754164806964,0.26555144749082127
131,180,180,0.09016394513049694,0.15171053110687263
132,525,520,0.0,0.12144242066164772
133,2,2,0.1388973778676018,0.22706457818789694
134,7,7,0.12790907594342601,0.21006682965053095
135,49,48,0.014656744009734409,0.07631425610714988
136,739,721,0.01474957491976071,0.137722532783381
137,872,817,0.020404649405417676,0.07930086080390167
138,357,357,0.11306441190091754,0.256701037211304
139,19952,19947,0.11466235090965099,0.30455366960593744
140,8503,8503,0.1495718805205178,0.37760334426473213
141,446,446,0.14879057924463265,0.27165781393377525
142,36964,36555,0.0,0.35138860982620845
143,12892,12875,0.09540007976926722,0.45472192784419496
144,596,596,0.12594575132006564,0.2954716329151042
145,732,667,0.0,0.18103275206566583
146,4590,4583,0.08885237112605618,0.2367192280759876
147,88,88,0.20258579315548658,0.35089703433097247
148,895,895,0.05564303143222161,0.3041459948805553
149,5365,5358,0.03451866670385617,0.3082482078441641
150,1199,1196,0.029065100699668212,0.19186529714596187
151,396,395,0.155492438781301,0.2807460215875047
152,2936,2923,0.016755029736730136,0.3036022584134521
153,637,631,0.05203570708424948,0.2511486624666342
154,100,100,0.08752581957831955,0.15575209654438715
155,3166,3163,0.08877929019037434,0.28194379944268533
156,3778,3715,0.07607601050994557,0.41720725026665684
157,265,265,0.1439219302910972,0.27472711278808565
158,16657,16642,0.09092675166155183,0.2936955385926375
159,3084,3042,0.0,0.1379771732580532
160,202,202,0.06876258844854946,0.18104954849802632
161,2659,2646,0.0,0.30391588484018
162,29806,29673,0.019281708808356904,0.2515083324438169
163,705,705,0.10946476232547873,0.2080284939441874
164,537,537,0.15613141087486074,0.30064006773907453
165,288,288,0.12822585489285543,0.30806677634589774
166,1179,1159,0.0032241599442988985,0.26199740660089627
167,36,36,0.14751597792033974,0.24226902168024825
168,138,138,0.1034931451039626,0.21351516975093968
169,331,331,0.14118146177333113,0.2553506495859689
170,1486,1483,0.08839294837076385,0.31125151094656955
171,5831,5683,0.0,0.24039909845313687
172,5794,5704,0.09514951439641299,0.1739776674949196
173,480,480,0.10191545462894416,0.27278040879207366
174,664,645,0.0028586567999019114,0.182080679668223
175,0,0,0.11618635305253198,0.19169769452610771
176,1835,1820,0.052521649855065806,0.24814119891964695
177,194,194,0.10807842536269932,0.20500674583007356
178,23856,23782,0.06542407425933033,0.25358979728243936
179,168,168,0.15270350485159592,0.268265737970423
180,533,533,0.12988991080380768,0.28237878071316946
181,3369,3309,0.0,0.21557052152686026
182,588,587,0.09728407675355046,0.300945210530346
183,801,801,0.11011501219743315,0.29810351745656216
184,1156,1141,0.03551524565164448,0.20748428666231633
185,8282,8151,0.025874581952144628,0.15095109804358015
186,106,106,0.0923027636440693,0.15405734614409908
187,658,658,0.18288022202246954,0.33198757813455987
188,5,5,0.159697032588995,0.25993485015231704
189,153,153,0.07848995541989334,0.17695814614073074
190,506,506,0.04799315849790796,0.2826025374905639
191,460,460,0.22639959302882276,0.3907369952005854
192,4172,4108,0.0963473003167385,0.27915840135712977
193,3373,3348,0.0077392980647573726,0.17139813380356075
194,1892,1892,0.1219174015897926,0.3057195093352691
195,29,29,0.15244424541872773,0.24978947188927433
196,257,257,0.12093744706887116,0.3541829570220555
197,3794,3789,0.06979412052377412,0.2291051495061353
198,2564,2564,0.11696837149452931,0.22882619655340003
199,1531,1530,0.08682546348384551,0.2586229753213515
