event_idx,n_cand_nomass,n_pass_mass_filter,z_min,z_max
44,129,50,0.14234118324274098,0.23185598406058947
45,424,142,0.076773269849809,0.20823698261353785
46,1008,344,0.019277108610087697,0.18630705727735308
47,29067,7448,0.0910292480338512,0.3280319644175817
48,5359,2385,0.1577198044468277,0.31617822320863614
49,24000,9352,0.05742975272790719,0.40705722298785973
50,2269,145,0.11077991486250276,0.36350862331553113
51,27,12,0.12349846745984903,0.21003119823174932
52,639,98,0.17088835001081035,0.40226809871546443
53,45,20,0.1507964261666848,0.24584824692685456
54,4492,837,0.06347202326372987,0.2893462947676705
55,1049,475,0.0,0.229731469256236
56,8,7,0.07061618638986225,0.1262355765890967
57,39,6,0.046688859324920916,0.10348748301147392
58,6236,1736,0.005394764732836603,0.31516647686984306
59,191,13,0.208065432559672,0.41475499135475064
60,1,1,0.11019131302007737,0.18111564385437354
61,93,23,0.1367327927738828,0.257566397313099
62,16882,11654,0.10991104574122953,0.26255961739262645
63,677,169,0.14774794097856828,0.320453815221104
64,668,472,0.04280998599488489,0.11574149363301181
65,289,9,0.21464337486599772,0.37050677171001223
66,3265,537,0.14417980324107438,0.29350992922117497
67,22,17,0.06133316192536107,0.11779683325762973
68,18244,7400,0.04776955090581517,0.31595685650355887
69,24,12,0.03842459671267809,0.133796762339474
70,782,500,0.05174822207842667,0.14494905912687897
71,149,104,0.0,0.11184508760643515
72,3076,696,0.13528903253145358,0.2239282793736085
73,228,15,0.1894497170918303,0.353172292885731
74,13,4,0.20676822893800145,0.3340587168032931
75,60,12,0.12708663616989152,0.25556744862718067
76,3761,807,0.01668447503767427,0.2964771838844058
77,638,186,0.12557556797664463,0.21010545877468043
78,5344,1873,0.0,0.3023665789506187
79,1959,1668,0.0,0.13475396262233447
80,57,29,0.12453558087827785,0.2266671079924396
81,118,49,0.09966653856256387,0.18351864641772003
82,13819,10611,0.0,0.13807271514133568
83,2771,1134,0.0,0.2389454367843613
84,994,157,0.09845082716609373,0.17539940195199671
85,27,10,0.09579077343847518,0.15956676288841254
86,2144,502,0.14999141289717893,0.3733028969295798
87,6253,3593,0.003750226249441128,0.23811288862560334
88,36189,11082,0.0,0.252733986238829
89,4376,1240,0.12347329594558916,0.34970306132550816
90,1337,471,0.13945332143933367,0.2644577206874597
91,3123,1852,0.0016226304888691933,0.1520590732323056
92,68,36,0.10972593691079091,0.18343834379587115
93,1,0,0.04923160579002566,0.0843212176323354
94,558,375,0.06302379246934899,0.14005203714568615
95,9,1,0.0743831183037361,0.13885418767913574
96,4209,1306,0.13488968100154372,0.3389169246536324
97,1214,461,0.07274402318930565,0.3691370146949079
98,2738,1254,0.08543188236449745,0.19649904362050974
99,4,2,0.09125055201950974,0.1515923424214434
100,1,1,0.030282490871980466,0.05704855177551831
101,22,18,0.06421431104068466,0.10835155545487316
102,4814,3554,0.020446854269904665,0.1077623574230238
103,48,17,0.17155315624627215,0.2805930658076515
104,32047,12165,0.10166554721352766,0.40141522228931
105,802,463,0.0,0.1614453328021516
106,2551,1255,0.03923983797563076,0.18515522229018402
107,12922,3906,0.1030875152692376,0.2004223913981855
108,13,4,0.13757619806403384,0.2252664718382711
109,2737,2347,0.043171864210366326,0.09335524076559261
110,998,471,0.0,0.18485388019553647
111,123,26,0.15641685560774335,0.2762915227785518
112,6,0,0.22784542955556675,0.36523710853839747
113,385,295,0.0,0.12198810304812414
114,4205,2018,0.10659731952996826,0.23460697748036322
115,127,6,0.19269098516685748,0.3657111016667604
116,7939,4787,0.06819120307698863,0.19660443343133646
117,359,111,0.1159083348942027,0.2634670720212707
118,33788,9137,0.08962796261825594,0.25274007113195707
119,6,4,0.0959895536368683,0.16517370455225316
120,3,0,0.15255937792106453,0.24885566737103915
121,1169,358,0.15301353066897735,0.45138685967100267
122,235,164,0.026254060818368605,0.14565850979231498
123,2895,1560,0.06272519399836679,0.19056255492560262
124,394,123,0.09922245520725351,0.2613172383051637
125,538,83,0.14925656100340412,0.3143440013392883
126,1005,492,0.0,0.21841489977766818
127,84,56,0.051347320492979374,0.11913089541562372
128,1842,859,0.09808197831002491,0.2103375496610327
129,51,27,0.09116062405552883,0.17722164667263496
130,281,41,0.17959182391550269,0.29532008266387716
131,40429,14609,0.094836372270992,0.46086816959806276
132,3,3,0.052828468855748496,0.09006450591727258
133,23,12,0.0987525163604795,0.1646460727024182
134,806,229,0.01516823975647835,0.26802840793864285
135,968,305,0.10809991375313403,0.22815083186924848
136,6,5,0.07171913929958613,0.12073729423576776
137,4682,3176,0.04205114226898243,0.11891399118980427
138,881,551,0.0,0.18702351365011613
139,4849,1076,0.14759824242655858,0.2962477222679279
140,2199,796,0.07363072364242743,0.2539650953936472
141,35,2,0.2039886560630418,0.33753178029355885
142,4016,1170,0.08968420049160505,0.22729040010321536
143,1042,753,0.05710187516200537,0.11831925926409115
144,308,253,0.009344453519254425,0.06213605397438112
145,8024,3368,0.092378852455756,0.20502842612978375
146,12499,9284,0.09911918026436402,0.19483686491427663
147,6204,2374,0.034345940542449806,0.4015586830040034
148,861,391,0.050851805446421296,0.2599234811557677
149,449,337,0.08185505170303947,0.14035243184446175
150,627,323,0.05367051612965113,0.19642568921997378
151,109,77,0.038296069988022104,0.13314005067819945
152,1270,201,0.14946289374377295,0.39083326845776045
153,127,14,0.17430011484043179,0.31289498334765
154,3930,2790,0.051743587178096066,0.20963860302124845
155,450,327,0.08746644059696965,0.15301788639335034
156,1274,446,0.1025425324526175,0.2030895731995212
157,528,261,0.07465361020130966,0.24972751507443627
158,682,148,0.1307289231706536,0.27029962268331953
159,563,172,0.017704618442992676,0.20239310059056875
160,1061,761,0.007894282317097268,0.1594573485026242
161,4410,1327,0.1248564094293236,0.24058854788961714
162,3968,1815,0.05901120739266573,0.1764133745646916
163,1943,911,0.0807896306387253,0.23548355966130835
164,872,231,0.06001299089633086,0.31529910131026445
165,9414,2185,0.11640596415991024,0.3320047924369737
166,1368,376,0.07928920687027696,0.43894707892206286
167,15,9,0.05900999219030494,0.10251103182107145
168,230,199,0.08640163891666286,0.14405308375161557
169,35537,16382,0.0,0.25627838190994606
170,80,62,0.028798716713867464,0.10237027824757916
171,270,207,0.10353163254726476,0.17581168495441077
172,634,109,0.15976304554256113,0.31745502659291813
173,6,2,0.14541572093216523,0.23762746358977857
174,201,0,0.19876720476003726,0.36573105144629925
175,420,208,0.1469831372593249,0.2757026552251626
176,803,198,0.09913680200937128,0.30395611903514846
177,449,164,0.0853866274482926,0.18032837548342595
178,6093,2249,0.04736674886582822,0.4534965634521461
179,5185,3293,0.07443729995868302,0.16404632654503276
180,365,85,0.1862181636900724,0.3765488040927653
181,176,94,0.07831279880012099,0.17314071268979575
182,241,108,0.12695144327524951,0.22033118945523755
183,4493,558,0.17875860623198064,0.3314961343830498
184,17,2,0.1637366506130064,0.26698125237859277
185,1534,970,0.056344719826006036,0.17467558146710574
186,30627,8670,0.09934603086739302,0.2750854646194939
187,165,29,0.14849568149123443,0.24285580180847124
188,619,382,0.09201404119822483,0.18298753638575097
189,1921,962,0.0,0.16411719323473217
190,1996,1450,0.06863010480564782,0.15475706654067745
191,80,46,0.10308640066505466,0.17100422523884984
192,10,0,0.2154795926659599,0.3465476544589736
193,3825,952,0.08766922752752515,0.349072113680092
194,692,219,0.0891877938702827,0.2641765492976621
195,81,21,0.12504242454534314,0.2433739369285447
196,129,10,0.28096540096268025,0.5348039595951233
197,207,35,0.15558015094551422,0.2771869559567568
198,2243,1319,0.010652960194474833,0.20573449404578986
199,391,128,0.15373596447196364,0.2673651255411623
