event_idx,n_cand_nomass,n_pass_mass_filter,z_min,z_max
143,542,541,0.09239209735896854,0.1960942139723333
144,15,15,0.06572379468107006,0.11088111145954904
145,5948,5948,0.18422603725719605,0.3040862788832845
146,868,868,0.17891697334294465,0.32041896550571164
147,7,6,0.08964789715660834,0.1508081201025268
148,311,311,0.11046920169036006,0.19572952180967407
149,4812,4809,0.09978081312536531,0.2696645125966011
150,623,616,0.051619762793493576,0.14218898647468187
151,702,702,0.09121950051369768,0.2213656732324211
152,12706,12701,0.12386572441475194,0.4743440565115997
153,131,131,0.13001847612784156,0.22502182142501667
154,262,255,0.01778353412059086,0.07468668667339648
155,316,314,0.0010493446098248905,0.22908994903643784
156,12407,12404,0.09005600850587113,0.22248740175327658
157,549,548,0.04002140773868208,0.24623476848687872
158,20400,20383,0.1324639076079351,0.3437727473475944
159,8385,8339,0.0,0.23439646220497012
160,14,14,0.17504672982239952,0.28595934758393565
161,3377,3354,0.003058657184945482,0.22007498545696033
162,546,537,0.0,0.13067631871930252
163,175,175,0.16983304609179425,0.32201959209461567
164,10212,10212,0.16995566694950479,0.4413571624403254
165,137,137,0.1800325031507545,0.3244660579559245
166,13,13,0.0649209555508162,0.15216327596082121
167,2010,2009,0.10599140996568421,0.357017593851708
168,34530,34515,0.1183947402784533,0.3088302471108323
169,1089,1088,0.10628026334094916,0.21102164883395677
170,1024,1024,0.14918264021856623,0.36933775869059665
171,1722,1704,0.013016481184226766,0.2816793612266922
172,412,412,0.14914331134695938,0.2617608971797881
173,333,330,0.10327847007860437,0.20710031584301797
174,3722,3713,0.028137603013458898,0.31706060744221937
175,5264,5063,0.0,0.20987426885843563
176,1,1,0.14404319751090902,0.23547837924942505
177,3230,3230,0.18485249432679884,0.36371845293102106
178,63,63,0.2271004340120412,0.4011662449366108
179,1848,1848,0.1392370168798067,0.2969886865579842
180,3804,3782,0.024050136216099915,0.26368580787525975
181,927,921,0.06228947939657528,0.32350177050065476
182,740,701,0.00670397866127915,0.08633576442091566
183,144,140,0.061715524928082126,0.15326756406359476
184,2531,2528,0.06460443086608017,0.26575737884256306
185,854,851,0.0854195096517493,0.34366474811955405
186,22,22,0.14141220472630098,0.23167373234373567
187,208,208,0.03284378676158344,0.14625551307102944
188,4779,4743,0.0004269074030170333,0.21742760214632642
189,2240,2239,0.13015358503534719,0.28961170365460254
190,861,859,0.07831563172939404,0.2249256976725527
191,111,111,0.0,0.17172175371924306
192,609,609,0.13608494964058754,0.2326373579960256
193,10081,9977,0.0,0.2252486124381952
194,10693,10656,0.06459612028838954,0.20117555660651942
195,18194,18171,0.10371114437642263,0.3023150633493267
196,477,476,0.10868341029089643,0.18348831478527025
197,1334,1326,0.12401608358841235,0.23657465145221357
198,784,780,0.06733279814788987,0.19120279938327
199,3,3,0.05106346595693108,0.08684238759346984
